"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"149465","5141","#2GQ9RGQP9","T H I N K","158","369","3","#QYYRG9JJ","ｓｕｎｄａｎｅｓｅ","ogJ2DGLZ64uW1EvAdZh9wXqITLjOrWNV-P3lLphBEZ4","5141","2827","10","6","1165","615","141","2018-04","149465","5141","2018-04","149465","5141","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","3","3","12","12","12","12","12","1","12","1","12","12","6","7","5","3","5","3","3","2","1","1","40","40","NULL","10","11","131","10","4168","1","2000000000","2000000000","5141","6","43304","5333","24400","6509","1190","133898","18774","12162992","22","7811","1971","615","215890096","122","2738","1","6","1","1496","2827","2","1","0"
"149479","5141","#80VQ0R90J","VICTOR R.P","206","150","0","#99VU8VG8","Latinoz","JCrbAPK5RJTuqOTY9Dp3nWTT6_O2jh5IQ0ultAyoD8M","5172","3823","10","7","2024","1209","141","2017-03","68044","4941","2018-04","149479","5141","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","14","13","14","14","1","14","1","14","14","7","7","5","3","5","4","4","4","3","3","40","40","NULL","12","11","153","10","1020","1","2000000000","2000000000","5172","6","58595","15989","27258","17582","1123","411410","16230","12857389","22","6538","1683","1209","250646691","455","11114","1","7","1","2508","3823","2","1","19925"
"149530","5141","#28YGRJU0U","Blasther","170","318","3","#LURVJVY2","ETIQUETA NEGRA","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5257","3123","10","6","714","1539","141","2018-04","149530","5141","2018-04","149530","5141","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","5","5","5","5","2","3","2","3","1","12","12","9","10","12","1","12","1","12","12","7","7","5","3","5","3","3","2","1","1","35","36","NULL","10","11","153","10","4007","1","1544308475","1573709670","5257","6","50429","5247","21953","6782","1077","218263","12574","7795884","22","4530","1181","1539","341301075","143","3870","1","6","1","542","3123","2","1","9940"
"149547","5141","#8YCVCLPL8",""JD_BEAT"","138","322","1","#9G88YVYJ","Animus","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","5179","2697","10","6","796","496","141","2018-04","149547","5141","2018-04","149547","5141","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","3","1","3","1","11","10","12","10","10","1","10","1","10","12","6","6","5","2","1","2","2","2","1","1","15","21","NULL","6","11","153","10","2772","1","606980332","627712074","5179","6","15763","2435","9932","3225","148","97826","8373","3791683","22","3027","876","496","161519184","68","2205","1","6","1","844","2697","2","1","6810"
"149573","5141","#8JG9PPPL9","عادل سالم","153","212","3","#CP90GRPY","سعودي وفتخر","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5161","3130","10","8","1022","990","231","2018-03","148449","5090","2018-04","149573","5141","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","5","6","7","4","5","5","6","6","5","5","2","3","2","4","2","14","15","10","14","10","1","6","2","14","11","6","7","5","2","2","3","4","4","1","1","40","39","NULL","6","11","150","10","2502","1","1186825410","1203456941","5161","6","12548","2658","16573","4578","311","113078","10001","7504966","22","4274","1311","990","255098658","164","766","1","8","1","1371","3130","2","1","17100"
"149679","5141","#2UQGRVL2R","Samyukth","146","301","1","#LQY2JUCJ","Legacy o£ Loons","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","5149","2738","10","6","1032","435","141","2018-04","149679","5141","2018-04","149679","5141","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","3","6","5","5","4","2","3","2","3","1","12","10","12","10","10","1","9","1","12","12","7","7","5","2","1","3","3","2","1","1","21","30","NULL","6","11","90","10","2619","1","926181770","1006021665","5149","6","25255","2759","13880","3856","393","141608","11323","5644659","22","3802","844","435","173288844","128","2488","1","6","1","885","2738","1","1","12425"
"149853","5140","#JULC89JC","Pandvas","151","184","0","#LL808YUC","SPARTA family","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","5148","2453","10","6","586","1016","140","2018-04","149853","5140","2018-04","149853","5140","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","7","4","4","3","5","6","4","4","2","3","2","4","1","11","12","10","10","10","1","10","1","10","7","6","7","5","2","2","3","3","2","1","1","32","35","NULL","5","11","151","10","3447","1","767546824","847437836","5148","6","33510","2836","14526","4089","409","154282","10409","5462641","22","3849","1126","1016","397080004","195","2146","1","6","1","706","2453","1","1","5675"
"149868","5140","#9Y2JCRVC8","RYV","152","218","0","#CG0JVPGJ","MAGISTER IUS","Ow9OIWHXkb3D_IOBf_WGX54D0a9_-cWkltgG-ovkzkc","5174","3168","10","7","895","577","140","2018-04","149868","5140","2018-04","149868","5140","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","3","6","6","5","5","2","3","2","2","3","12","14","14","12","12","1","10","1","12","13","7","7","5","3","1","4","4","2","1","1","40","40","NULL","10","11","153","10","3207","1","1156979647","1224998602","5174","6","24565","2595","14609","4056","186","129628","11955","8769249","22","4809","1515","577","248693886","127","2609","1","7","1","766","3168","2","1","9900"
"149949","5140","#2890PU0J9","FOX","154","152","1","#99YL9UVY","Bogor Sadulur!!","wxdriG-xnHVyYK65eKiqBOmVuYOd8wbDX8lyBbm0gI8","5157","2639","10","6","510","1191","140","2018-04","149949","5140","2018-04","149949","5140","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","6","5","5","5","5","2","3","2","4","3","12","9","12","8","6","1","5","1","5","9","7","7","5","3","5","3","3","2","3","1","35","40","NULL","10","11","153","10","2138","1","772841465","792300226","5157","6","18341","2221","9806","2880","533","145490","7559","5228906","22","3335","820","1191","412293504","87","2203","1","6","1","397","2639","2","1","19200"
"150033","5140","#9GL2U8GGC","vinod nikam","148","319","0","#22CJJQL","INDIANFANATICS2","B4M2RrUflv7OkpxrX0oH7oCUbUuVMihzCOLhi-6IsEI","5153","3589","10","8","879","785","140","2018-04","150033","5140","2018-04","150033","5140","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","5","6","7","4","4","3","5","6","5","5","2","3","2","4","2","16","14","12","13","10","1","6","1","12","14","7","7","5","3","2","4","3","3","2","1","30","38","NULL","5","11","90","10","1723","1","1379370962","1427958903","5153","6","25521","2662","15470","4049","276","100312","12131","8467338","22","4553","892","785","175123250","88","1648","1","8","1","824","3589","0","1","9200"
"150085","5140","#GVCYQYG","صقر العرب","206","312","1","#Y89LCJV2","وينك ياوطن روحي","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5176","3283","10","7","808","755","140","2018-04","150085","5140","2018-04","150085","5140","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","7","4","5","4","6","6","5","5","2","3","2","2","3","12","10","14","12","8","1","12","1","11","13","6","7","5","3","1","4","3","2","1","1","26","40","NULL","10","11","106","10","2602","1","1678214665","1792914218","5176","6","17749","3994","19231","5751","531","559895","13160","10637918","22","6091","1763","755","178282908","139","12238","1","7","1","1072","3283","2","1","15055"
"150127","5140","#9LCUUUPQP","荣耀","148","330","2","#9GGJCLC9","不打部落战只做捐兵狂33部","a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI","5161","4561","10","8","1137","676","140","2018-04","150127","5140","2018-04","150127","5140","2017-12","85769","4318","2018-04","140232","4474","6","7","7","7","6","6","7","4","4","6","6","6","5","5","2","3","2","3","2","14","14","16","14","14","1","14","16","14","14","7","7","5","3","3","4","4","2","2","2","40","40","NULL","15","11","120","10","1828","1","1383948341","1393068956","5161","6","28527","2296","12302","3484","253","85876","9743","8296610","22","3787","1257","676","203455824","78","720","1","8","1","975","4561","1","1","6750"
"150147","5139","#9L22LRV8G","roo cool","178","257","0","#J2J22GPV","COOL FAMILY","l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU","5187","3302","10","8","835","670","139","2018-04","150147","5139","2018-04","150147","5139","NULL","NULL","NULL","NULL","NULL","NULL","3","7","2","6","6","6","7","4","5","4","6","6","5","5","2","3","1","4","3","14","9","8","9","10","1","1","1","14","14","7","7","5","2","2","4","4","4","1","1","26","28","NULL","12","11","122","10","2815","1","789731560","907783162","5187","6","21264","2841","16356","4529","49","296910","11509","5593037","22","4050","1093","670","309300510","143","6762","1","8","1","769","3302","2","1","9365"
"150152","5139","#9CPCRRJPP","星光灿烂","140","286","0","#P8R82CQ9","童话圣日耳曼尼亚'冰雪","76isSC140R-invOfNfomywrX38S-z_pvd6L2udpG61M","5141","4076","10","8","938","450","139","2018-04","150152","5139","2018-04","150152","5139","NULL","NULL","NULL","NULL","NULL","NULL","4","7","4","7","6","6","7","4","4","3","5","6","5","5","2","3","2","3","3","14","14","14","14","12","1","2","1","12","14","6","7","5","3","1","3","1","3","1","1","22","39","NULL","10","11","153","10","1766","1","790785099","850752788","5141","6","20413","2486","9927","2857","79","68293","8503","5796362","22","3498","1101","450","212308175","81","486","1","8","1","868","4076","2","1","7390"
"150184","5139","#8QLC2QQ82","KingStar","139","647","5","#YV88PYVG","Heart Of Stone","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5144","3130","10","7","1680","894","139","2018-04","150184","5139","2018-04","150184","5139","NULL","NULL","NULL","NULL","NULL","NULL","4","5","3","6","5","6","7","4","4","4","5","5","5","4","1","2","1","2","1","12","11","12","12","10","1","3","2","12","11","6","7","5","2","1","3","2","1","1","1","17","20","NULL","8","11","153","10","3012","1","836133834","967198019","5144","6","37222","4237","15473","5361","209","69167","14428","6302394","22","5139","717","894","287570349","83","1494","1","7","1","1318","3130","2","1","18965"
"150192","5139","#CV0RL2U0","dari","172","291","0","#2UL00RGU","Sunda Clans","a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI","5255","3080","10","7","727","954","458","2018-02","91660","5219","2018-04","150192","5139","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","11","14","12","12","1","8","11","9","12","7","7","5","3","5","4","4","4","3","3","40","40","NULL","11","11","153","10","4690","1","2000000000","2000000000","5255","6","77196","6066","44599","11373","1562","223543","26864","14594430","22","9782","4233","954","243302354","182","3245","1","7","1","715","3080","2","1","5990"
"150237","5139","#8Q0L2CQ8G","badluck","154","408","22","#R2VQYCC9","NIGHT RAIDERS","8ltMapTWicj_CJ3vtPlc3Q9wJZOsHS20-IWrcO17668","5145","2340","10","7","506","1133","139","2018-04","150237","5139","2018-04","150237","5139","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","11","9","7","8","2","1","1","1","7","11","7","7","5","3","5","4","4","4","1","2","25","39","NULL","5","11","150","10","3666","1","2000000000","2000000000","5145","6","31637","3347","19962","5320","667","135875","12269","9218290","22","4553","1334","1133","271858882","85","2308","1","7","1","565","2340","2","1","10635"
"150249","5139","#8U9UVQ28U","ahmed mahmoud","138","280","1","#GV8VRQLJ","الرؤساء","GPLry4xuxhvrO9hetNAoyOAsJUsY5SnM_sJgQTRo16E","5151","3163","10","7","947","389","139","2018-04","150249","5139","2018-04","150249","5139","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","7","4","4","3","6","6","5","5","2","3","2","4","3","13","12","12","12","12","1","12","2","12","14","7","7","5","2","1","4","3","4","1","1","40","40","NULL","10","11","109","10","1766","1","1425833044","1559509918","5151","6","28131","3658","14557","4875","358","54031","14618","10104405","22","4590","1209","389","146235755","96","479","1","7","1","870","3163","2","1","12725"
"150255","5139","#2URPQQQVY","DON....SANJY","181","226","4","#LLRRCYGC","BD BOYZ 2","J-9-k4rjZjSjw7WAAsEfgpmwaTXGiN3EuuYkDxEF688","5192","3678","10","8","1412","1033","139","2018-04","150255","5139","2018-04","150255","5139","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","7","4","5","3","5","6","5","5","2","3","2","3","3","11","14","12","11","9","5","6","10","12","16","7","7","5","3","5","4","4","2","1","1","35","40","NULL","20","11","91","10","1915","1","1222591950","1469007481","5192","6","33654","4860","20794","6510","430","286769","17815","8944784","22","5807","996","1033","340542813","97","4845","1","8","1","1282","3678","2","1","11635"
"150420","5139","#GPRL80QP","R T 1","146","303","3","#URLQQVYG","الاصدقاء","oxvTf65n8dBjlsdGWuwo8NuTARnRqzmFP0gVr5b93K4","5160","2207","10","6","288","876","139","2018-04","150420","5139","2018-04","150420","5139","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","8","9","10","9","4","1","1","1","10","1","7","7","5","2","5","4","3","2","1","1","40","40","NULL","6","11","141","10","3404","1","1550491868","1454719126","5160","6","38655","4359","17137","5480","915","106027","12705","9935052","22","6165","1572","876","289172085","152","1344","1","6","1","263","2207","0","1","3350"
"150421","5139","#P0R8V0PGG","walid","143","567","5","#PV98Y0R2","الجزائر 3","3BhL3JPqzF-UGhbY8ddbbBPbcrsPWSZ7jevXoRLzPqw","5163","5010","10","8","2088","518","139","2018-04","150421","5139","2018-04","150421","5139","2018-02","34802","4647","2018-04","348051","4194","5","6","6","6","5","6","6","4","4","4","2","5","4","4","2","2","NULL","2","NULL","16","14","14","10","14","1","16","1","14","14","6","6","5","2","1","3","3","2","1","1","29","30","NULL","20","11","150","10","2218","1","975711953","1105937668","5163","5","41440","3747","16039","4643","122","104097","10925","6546025","22","3674","604","518","131186851","38","2809","1","8","1","1974","5010","2","1","7710"
"150514","5139","#8CYLVYLLQ","⚡TIRAN⚡","147","233","0","#229PP89L","MADE by FRiENDS","l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU","5167","2097","10","5","408","1021","139","2018-04","150514","5139","2018-04","150514","5139","NULL","NULL","NULL","NULL","NULL","NULL","7","6","6","7","5","6","7","4","4","4","5","6","4","5","2","3","2","4","1","8","10","8","9","9","1","3","1","10","1","6","7","5","2","4","4","3","4","1","1","25","32","NULL","5","11","153","10","1831","1","769098860","821943445","5167","6","13466","2036","9982","2964","248","118316","8439","4657640","22","3048","963","1021","278725728","181","2193","1","5","1","309","2097","1","1","11175"
"150544","5139","#2P22R2QPP","vero","163","157","1","#LL808YUC","SPARTA family","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","5139","2498","10","6","536","1117","139","2018-04","150544","5139","2018-04","150544","5139","NULL","NULL","NULL","NULL","NULL","NULL","7","6","6","7","6","6","7","4","4","6","5","6","5","5","2","3","2","4","3","12","12","8","10","10","1","4","1","8","12","6","7","5","2","1","4","3","2","1","1","33","35","NULL","9","11","153","10","1501","1","634194153","664491589","5139","6","28832","2141","9475","2792","462","240115","6986","5238134","22","3579","989","1117","345372000","95","3146","1","6","1","683","2498","1","1","9150"
"150561","5138","#22VY2C8UL","karina","163","213","0","#U0RCCPCQ","Pukul Rata","8ltMapTWicj_CJ3vtPlc3Q9wJZOsHS20-IWrcO17668","5263","4100","10","8","1490","1605","160","2018-04","150561","5138","2018-04","150561","5138","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","6","6","7","4","5","6","5","5","5","5","2","2","2","2","3","15","14","10","14","14","2","4","1","13","14","6","7","5","3","2","3","3","2","1","1","22","27","NULL","10","11","96","10","2209","1","1119692076","1174514052","5263","6","61431","3351","13278","3923","213","186807","11170","8463376","22","5216","1289","1605","332350545","200","5063","1","8","1","1824","4100","2","1","7430"
"150616","5138","#99U8J8LQJ","!_JACK Ü_!","144","293","0","#8VPG0Y20","DESCONOCIDO","YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s","5174","3074","10","7","699","521","138","2018-04","150616","5138","2018-04","150616","5138","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","7","4","4","3","6","6","5","5","2","3","2","3","1","12","12","12","12","12","1","7","1","12","12","7","7","5","3","2","4","4","4","1","1","34","28","NULL","10","11","153","10","3033","1","964315492","1028090601","5174","6","15967","2450","14586","3755","122","86154","10424","6081778","22","3451","663","521","188856192","52","1696","1","7","1","584","3074","2","1","6590"
"150742","5138","#2U2J0L290","☆Rawan☆","151","292","3","#2R22G22Y","5 STAR","qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw","5161","3545","10","8","1905","380","138","2018-04","150742","5138","2018-04","150742","5138","NULL","NULL","NULL","NULL","NULL","NULL","5","6","4","7","6","6","7","4","4","6","5","6","5","5","2","3","2","4","3","12","13","14","14","12","1","14","2","13","14","7","7","5","2","2","3","3","2","1","1","30","33","NULL","10","11","153","10","2609","1","784088529","847194460","5161","6","29956","2912","14574","4041","229","105955","10684","5444636","22","3747","603","380","202777044","86","2215","1","8","1","1653","3545","1","1","15750"
"150786","5138","#9828RUJP2","Nx","177","195","2","#PY9Q9Y0V","Al-QAYDA","X3K6hZjRBbC3GSHimRpF0Exz6dNIwWwxFiyqcRI6m2c","5165","3996","10","8","1337","936","138","2018-04","150786","5138","2018-04","150786","5138","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","6","5","5","5","5","2","3","2","4","3","12","14","13","14","11","5","2","1","10","16","7","7","5","3","2","4","2","2","2","2","20","38","NULL","20","11","132","10","1884","1","750984702","833101424","5165","6","33079","3136","15126","4214","77","277604","11763","5739590","22","4563","1334","936","335189456","128","3198","1","8","1","1403","3996","3","1","13035"
"150872","5138","#2229YJ2QY","ve purga","157","158","0","#YPVJ0GGY","Gato Preto","VVQ1hRBUCaGPKxDA3_L1vBELEVrcyy7Saw9d0eo_ZQk","5342","3521","10","7","1072","665","138","2018-04","150872","5138","2018-04","150872","5138","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","5","6","7","4","4","6","6","6","5","5","2","3","2","4","3","12","12","13","12","8","1","11","1","14","14","7","7","5","2","4","4","4","2","1","3","39","40","NULL","10","11","153","10","5161","1","1614476647","1722028564","5342","6","51477","5755","21053","7138","951","118889","16482","9920573","22","6589","1413","665","219739802","119","1518","1","7","1","1041","3521","1","1","9325"
"150909","5138","#2J2C0U9P0","BROSS","148","186","1","#YL2JUCJ2","RIO league Clan","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5226","2841","10","7","833","744","138","2018-04","150909","5138","2018-04","150909","5138","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","7","6","6","7","4","4","6","6","5","5","5","2","3","2","4","3","12","10","8","12","12","1","12","1","10","12","6","7","5","3","5","2","2","2","1","1","32","37","NULL","9","11","27","10","3312","1","1298643743","1348993182","5226","6","45016","4548","17614","5664","505","77937","14169","9656430","22","6151","1839","744","323196009","199","781","1","7","1","942","2841","2","1","400"
"150921","5137","#9C90R9Q0","⭐-dOOmEdhEArt-⭐","191","562","2","#8CPJ2GQU","TeamPilipinas3","H4OwwlPcHeNUnPHYVOxqxZ_wpM7vQgPtbQ8ic1Eoo2o","5286","860","10","3","132","1417","137","2018-04","150921","5137","2018-04","150921","5137","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","6","6","4","4","1","1","1","1","1","1","7","7","5","3","5","3","3","3","3","1","21","36","NULL","NULL","11","153","10","4279","1","1425800232","1397568088","5286","6","31545","5047","22237","8300","1244","440272","11465","7104266","22","4267","1775","1417","408313974","186","4757","1","3","1","103","860","0","0","13385"
"150923","5137","#22U8RYUC9","RAZU","186","314","2","#GRJQGCJL","FRIENDS OF BD","Tpv2qlpa1Gu53fBK-VMEYMJJLsrPz613KUnVuYLtJPc","5154","3181","10","7","1131","874","137","2018-04","150923","5137","2018-04","150923","5137","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","11","14","9","14","9","1","10","4","12","14","7","7","5","3","5","4","2","2","3","1","30","38","NULL","11","11","148","10","2511","1","1168280712","1372468446","5154","6","62832","3518","15791","4331","496","368729","14072","9875036","22","6788","1982","874","281706672","217","7365","1","7","1","1420","3181","1","1","15435"
"150991","5137","#880RPY9P0","micco mini","142","297","0","#LPLVV9QV","mr.x","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","5151","2211","10","6","262","1418","137","2018-04","150991","5137","2018-04","150991","5137","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","6","5","5","5","5","2","3","2","4","3","7","10","4","10","4","1","1","1","6","3","7","7","5","3","2","4","3","2","1","1","38","40","NULL","5","11","135","10","1359","1","1132948637","1213718234","5151","6","32007","3854","15315","4616","634","58097","12281","9463801","22","5545","1270","1418","358900439","123","1305","1","6","1","277","2211","1","1","8625"
"151019","5137","#9YRYGYCP","cosito","177","198","1","#PPRYCLJ0","ELITE!","2dDRZMW6A2jP_ZwPEqqVorfIz848Gz67kyWDvFzrbIE","5237","2358","10","6","873","654","137","2018-04","151019","5137","2018-04","151019","5137","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","10","10","8","10","10","1","7","1","10","2","7","7","5","3","5","4","4","4","2","3","30","32","NULL","8","11","153","10","5347","1","1431140252","1405806746","5237","6","42743","6943","18397","8400","421","289181","10774","8226047","22","4756","1633","654","255473110","242","3253","1","6","1","662","2358","1","1","2900"
"151103","5137","#2822JJV9C","B-BOY FAEL","145","400","29","#U220QQR9","MegaBrazil TH10","vVaIdwIsRqEywyLpHQr7R5GnsYsgykEwAfjAhjFPbWI","5137","1517","10","4","182","565","137","2018-04","151103","5137","2018-04","151103","5137","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","5","6","7","4","5","6","5","6","5","5","2","3","2","2","3","8","8","3","8","2","1","1","1","4","1","5","7","5","1","2","1","2","1","1","1","20","28","NULL","NULL","11","153","10","4182","1","1437351084","1350605050","5137","6","33061","5249","17391","6723","2107","124653","10805","7129647","22","4523","1973","565","178809297","146","1986","1","4","1","265","1517","0","1","7485"
"151142","5137","#89U2LG9RY","Riaj Ahmed","142","252","1","#8GJ202VY","ROAR of JUST","xBXQYRRZ5ieSuyWJQTg5i8UxrPQ1PNsg9gwZ1YgemjY","5149","2202","10","5","270","355","137","2018-04","151142","5137","2018-04","151142","5137","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","6","6","5","5","5","2","3","2","4","1","8","8","7","9","4","1","3","1","2","1","7","7","5","2","3","2","4","4","1","1","25","25","NULL","3","11","129","10","1452","1","1541872750","1693284167","5149","6","49682","4612","18312","5746","490","73682","17371","9030346","22","5873","1293","355","162463946","91","878","1","5","1","371","2202","0","1","10200"
"151143","5137","#2RG08LVLR","el finaso","153","178","0","#8QU98PQ8","DISTROYERS","785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs","5172","2198","10","5","296","1463","137","2018-04","151143","5137","2018-04","151143","5137","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","6","5","6","5","5","2","3","2","4","2","10","9","8","10","6","1","6","1","8","1","7","7","5","3","1","1","3","1","1","1","16","15","NULL","NULL","11","153","10","3551","1","650162497","691064360","5172","6","31499","3136","9832","3788","474","147013","6310","3877714","22","2645","686","1463","269476851","127","3217","1","5","1","373","2198","1","1","5455"
"151157","5137","#2QQ92LCC9","Aesthetic","159","227","1","#9QYURLC9","Imperio Mundial","VVQ1hRBUCaGPKxDA3_L1vBELEVrcyy7Saw9d0eo_ZQk","5154","4016","10","8","1234","442","137","2018-04","151157","5137","2018-04","151157","5137","NULL","NULL","NULL","NULL","NULL","NULL","7","7","4","7","6","6","7","4","5","6","3","5","5","5","2","1","2","4","3","6","12","12","12","10","2","12","10","14","16","7","7","5","3","5","3","2","1","1","1","32","40","NULL","20","11","153","10","3118","1","964434555","980842511","5154","6","68143","3400","11987","3874","191","126835","10475","7757943","22","5083","1709","442","278170783","224","2521","1","8","1","1230","4016","3","1","8275"
"151223","5137","#2VPP0GUL","Sagar P.","197","240","1","#LL82VVGV","INDIAN WIZARDS","JVZ0MNrRWqv4zwZdcwcfMSUmQbaBxmElGpUNFigq1bE","5228","3752","10","7","1268","1587","137","2018-04","151223","5137","2018-04","151223","5137","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","6","6","7","4","5","5","6","6","5","5","2","3","2","4","3","14","14","14","14","13","1","14","2","14","14","7","7","5","3","4","4","3","2","1","1","26","30","NULL","11","11","153","10","4491","1","679538123","735889222","5228","6","15176","1941","9459","2696","431","445590","6740","5021830","22","2990","898","1587","400362056","168","8273","1","7","1","1366","3752","2","1","16500"
"151277","5137","#8R9YC9JP2","DARK KNIGHT","162","325","3","#YG8CYGQQ","kwsti soldiers","Oinh_vQluTd-m8wC7aisGzUZSaEj_Imnf9_jovEoEk4","5173","3233","10","7","685","798","137","2018-04","151277","5137","2018-04","151277","5137","NULL","NULL","NULL","NULL","NULL","NULL","6","7","5","7","6","6","7","4","5","6","6","5","5","5","2","3","2","4","3","12","13","13","12","10","1","8","1","14","10","7","7","5","3","2","3","3","4","2","1","17","23","NULL","6","11","153","10","2800","1","780091107","863344620","5173","6","22275","2503","12298","3416","260","197258","9524","5263759","22","3814","1280","798","227560982","153","3845","1","7","1","736","3233","1","1","5390"
"151310","5136","#8JJLQQ2Y9","Rama7","159","169","0","#L0LCY0VR","SaSaK MELAKA","Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww","5136","2672","10","7","856","536","238","2017-11","132718","5044","2018-04","151310","5136","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","7","4","5","5","5","6","5","5","2","3","2","3","3","12","12","11","12","11","1","7","1","12","11","6","7","5","2","1","3","4","2","1","NULL","18","29","NULL","8","11","48","10","2606","1","890481674","938098851","5136","6","57521","3257","12598","3886","130","193225","9577","6000303","22","3569","704","536","215284869","144","4102","1","7","1","1036","2672","1","1","4775"
