"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"175046","5078","#88RRVLLR9","Tomy_Reborn™","133","322","3","#QJ9U0CJ0","EIite NiNe™","8szUpA4_g0FUpo8J9XUasKIw6OvmCX0fqUDFLg0r0Rc","5109","2852","9","6","356","492","78","2018-04","175046","5078","2018-04","175046","5078","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","8","8","10","1","5","1","10","8","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","99","9","1991","1","796594000","912746070","5109","5","19726","3192","13013","4245","640","93383","9033","6425580","22","2896","285","492","132793412","38","2225","1","6","1","397","2852","1","1","2885"
"175205","5077","#VVGYYGLQ","Masterkiller","140","357","0","#QPRUPLGR","Drehtisch21","DNsohYfD9L5MoS-tAQgqOz5Nfy19BhEgPqPQ6mPnIxo","5094","2552","9","6","904","821","77","2018-04","175205","5077","2018-04","175205","5077","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","10","12","10","10","1","10","1","12","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","7","11","153","9","4716","1","865080356","828809129","5094","5","23315","2879","11290","3981","521","131916","5864","5328535","22","2395","480","821","142183632","78","1836","1","6","1","1249","2552","2","1","18495"
"175210","5077","#882VCQV0","お風呂さん","157","131","0","#UCJ2P22G","男の修行","anzPXwHdDcfVYLgLiGSkOybemfiRB80uaihupf77o60","5280","2990","9","8","386","1356","722","2016-12","36571","4962","2018-04","175210","5077","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","7","8","8","2","6","2","10","13","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","73","9","2872","1","1352568275","1436334778","5280","5","117721","6691","20790","7364","242","199689","18770","10913199","22","8703","1920","1356","137316822","433","2366","1","8","1","352","2990","2","1","1200"
"177114","5073","#9YYU0PLCR","DëbRåj","131","489","1","#Y8RG8QY","Quantum's 8.9","JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00","5213","2766","9","6","786","795","73","2018-04","177114","5073","2018-04","177114","5073","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","1","12","12","6","6","5","2","1","3","3","2","NULL","NULL","14","28","NULL","10","11","150","9","2722","1","681981930","697129613","5213","5","15097","2041","9448","2701","227","78360","6848","4218859","22","2185","538","795","174557156","44","1177","1","6","1","864","2766","2","1","5120"
"177342","5072","#2UR08GJRJ","*Giusy*","144","178","2","#9QUYQYQ0","Imperium Italia","YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s","5129","3193","9","7","1003","381","267","2017-10","114423","5116","2018-04","177342","5072","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","8","1","7","2","13","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","12","11","153","9","3233","1","904742896","879719650","5129","5","12454","2808","14820","4482","352","143604","7173","4088338","22","1782","197","381","100830614","17","2340","1","7","1","790","3193","1","1","10350"
"177405","5072","#VJ0Q2LGG","Henrique","146","558","1","#8J8V8PJY","Cães de Guerra","cmO5xu4VEjm8hhrincYDCksvFZwPRUHvoIEFo3lUYjM","5162","2369","9","6","579","604","72","2018-04","177405","5072","2018-04","177405","5072","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","10","1","11","10","6","6","5","2","1","3","3","2","NULL","1","28","30","NULL","5","11","153","9","2751","1","809530023","848678567","5162","5","13192","3394","14405","4426","678","161829","10561","5248187","22","3902","762","604","119731100","121","3685","1","6","1","605","2369","0","1","7600"
"177506","5072","#8RRYYY2YG","jere","122","137","1","#980U0VQQ","atitaro","zepjTrO6-ULKYW5nYTc-UKN81BplFlHU2iZIuen_SsU","5122","2638","9","6","648","400","72","2017-07","118891","4980","2018-04","177506","5072","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","6","5","6","6","4","4","2","5","5","4","4","2","2","NULL","2","NULL","6","10","7","10","10","1","7","1","11","8","6","6","5","1","1","3","3","2","NULL","NULL","14","15","NULL","5","11","150","9","3061","1","597900181","621865669","5122","5","20662","2261","9776","2988","114","70307","7409","3644349","22","2214","329","400","160582291","46","1296","1","6","1","728","2638","0","1","14050"
"177768","5071","#20V0JY9RG","drips___","136","264","0","#PJC9VPL8","Black Angel","IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4","5106","1769","9","4","183","966","71","2018-04","177768","5071","2018-04","177768","5071","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","8","1","1","1","8","1","6","6","5","2","1","3","3","2","NULL","1","17","19","NULL","NULL","11","153","9","4140","1","708392941","825768636","5106","5","47834","2973","11880","3450","285","131967","9345","4867435","22","3132","369","966","270757376","106","2777","1","4","1","236","1769","0","1","5200"
"178129","5071","#29LP2GJYC","Pennyman","126","289","0","#RPUPCLL","Ruth 99","GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4","5095","2741","9","6","793","359","71","2018-04","178129","5071","2018-04","178129","5071","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","6","5","6","6","4","4","4","4","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","1","12","12","6","6","5","2","1","3","3","2","NULL","1","17","20","NULL","10","11","78","9","2609","1","644860513","695955270","5095","5","23363","2504","10991","3157","249","47284","7540","4206832","22","2302","336","359","147389656","80","1186","1","6","1","864","2741","2","1","11860"
"178153","5070","#URGU9028","djdu","151","77","0","#8G22Y80J","DESENKPETADORES","aLl_HSQs0JLR2YZ-9iuzQb1Rj8PjnlfxKWQyonBW-bU","5179","2936","9","7","1097","818","377","2017-07","75040","5179","2018-04","178153","5070","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","1","12","13","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","3031","1","815322465","881407126","5179","5","59161","3956","13703","4473","267","175955","10279","5697797","22","3889","750","818","154207509","189","4483","1","7","1","1400","2936","2","1","8375"
"178556","5070","#8VQJ2PU8Q","Md..Toslim.","138","408","1","#PCC988C8","MaiRaLaaMu","pFYX8bLGlJ0HAZm1H-MY0VhscRqENayXZGXwp727v_s","5070","3967","9","8","1242","593","70","2018-04","178556","5070","2018-04","178556","5070","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","1","2","NULL","2","NULL","14","14","16","5","9","1","1","1","15","11","6","6","5","2","1","1","3","1","NULL","NULL","20","25","NULL","9","11","153","9","2761","1","900438096","946400475","5070","5","26443","2735","10906","3450","346","99379","9308","4949546","22","2794","423","593","131781275","60","1388","1","8","1","1557","3967","2","1","6160"
"178568","5069","#G0R89QRP","ayo168","284","375","0","#2GRY0VRP","REQ N' GTFO","bfmKg8cM4PUytKqR0ASyqLITyOqjjfaCPbrDEdiP7U8","5287","2754","9","7","879","1494","412","2016-12","28448","5056","2018-04","178568","5069","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","3","5","5","4","4","2","2","NULL","2","NULL","12","12","11","12","12","1","9","2","12","12","6","6","5","2","1","3","3","2","NULL","NULL","30","30","NULL","13","11","153","9","4185","1","2000000000","2000000000","5287","5","108124","8708","51842","15647","5011","3000569","32271","12803955","22","7207","1762","1494","403153547","709","33156","1","7","1","757","2754","2","1","2375"
"178579","5069","#9RRG80Q0V","fuan~cjh","143","286","2","#LJC2RPJ0","玄武館","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","5071","3610","9","8","1292","319","69","2018-04","178579","5069","2018-04","178579","5069","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","5","16","5","14","12","1","2","1","12","16","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","12","11","123","9","920","1","815063114","905681064","5071","5","27882","3136","14763","3921","47","147592","11536","6986136","22","4852","625","319","87141433","40","3406","1","8","1","1423","3610","2","1","12285"
"178591","5069","#9LPYU2U8C","✌SPARKY KNIGHT✌","146","222","0","#8PPRPG8C","INDIAN","qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw","5118","3669","9","8","2008","810","221","2018-02","132767","5094","2018-04","178591","5069","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","15","16","10","1","10","1","14","16","6","6","5","2","1","3","3","2","NULL","1","30","26","NULL","8","11","150","9","1323","1","673540665","720227011","5118","5","11061","3097","12056","3989","40","142523","8110","3729056","22","1899","343","810","220699935","76","2920","1","8","1","2399","3669","2","1","14195"
"178641","5069","#YQU0C2UP","Slacker","145","189","1","#89LRULY2","Ardent Blaze","owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c","5069","3850","9","8","1384","625","69","2018-04","178641","5069","2018-04","178641","5069","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","15","13","12","12","12","1","13","1","14","12","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","16","11","153","9","5658","1","675411375","669334722","5069","5","14889","3011","10916","4198","1210","131288","5172","3808798","22","1593","74","625","130605196","13","2011","1","8","1","830","3850","2","1","13120"
"178949","5069","#2QUGY09U","James","130","445","16","#GPR82QY0","Rising Tsunami","zOPtImYFRaqMp9Gm8_Lzy-p2VEZFui59gUvP7hUR0rs","5115","2187","9","5","322","447","69","2018-04","178949","5069","2018-04","178949","5069","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","9","6","9","8","1","5","1","8","1","6","6","5","2","1","3","3","2","NULL","1","28","29","NULL","5","11","150","9","2275","1","1075199523","1090551313","5115","5","44970","5623","21835","8255","1961","78159","10096","4308195","22","1410","138","447","58523954","7","51","1","5","1","297","2187","1","1","9260"
"179339","5068","#220PL0UGR","Arignir","128","740","2","#G8G0PURJ","GNADENLOS 4","Vpo4EkBaY-g_JU5zmLQML96OguJCphLmKImUCR6apFc","5123","2444","9","6","602","644","68","2018-04","179339","5068","2018-04","179339","5068","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","10","1","12","8","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","5","11","153","9","5381","1","1040930571","1073946581","5123","5","23680","3103","12271","4457","1270","63820","8722","6805562","22","3335","834","644","114024039","82","655","1","6","1","512","2444","2","1","11175"
"179410","5067","#92Q0GC9PJ","★KJ MarTh'23★","141","458","2","#Y8RG8QY","Quantum's 8.9","JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00","5130","2705","9","6","962","342","67","2018-04","179410","5067","2018-04","179410","5067","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","11","12","12","10","1","6","1","12","12","6","6","5","2","1","3","3","2","NULL","1","21","22","NULL","7","11","153","9","2207","1","1046476908","1214795509","5130","5","47914","4063","19165","5405","177","132172","13764","7500012","22","4954","1067","342","109817880","161","2399","1","6","1","1204","2705","2","1","7325"
"179531","5067","#RCLV99YC","sack","120","294","0","#2LJ08R2U","Lendários BR","VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk","5141","1200","9","4","65","736","67","2018-04","179531","5067","2018-04","179531","5067","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","6","6","4","4","1","1","1","1","1","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","153","9","3885","1","890596642","925737070","5141","5","20103","1827","12543","3438","1404","46713","7115","4690452","22","1568","142","736","157695991","32","1244","1","4","1","56","1200","0","1","3025"
"180097","5066","#YLJCQPVQ","giampyたまは","151","286","0","#PG9YUUGC","Black Phoenix","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5079","2363","9","6","523","1036","66","2018-04","180097","5066","2018-04","180097","5066","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","10","11","10","8","1","2","1","12","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","5837","1","1077808262","1084104828","5079","5","27774","5231","21238","7635","874","179897","12526","6054678","22","3533","414","1036","260902944","44","1263","1","6","1","501","2363","1","1","400"
"180176","5066","#8LUUJ2JU9","lang khach","151","148","0","#VRUGV29U","TÌNH AE","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5262","3577","9","7","664","802","326","2017-07","63299","5246","2018-04","180176","5066","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","13","12","12","9","12","1","4","1","12","12","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","4743","1","1077767497","1169952865","5262","5","29568","3451","16887","4804","265","169056","12376","6881188","22","3389","395","802","214197257","102","3933","1","7","1","597","3577","2","1","1925"
"180272","5065","#9P220LL00","Sam","139","226","2","#RUVP2RQV","UNBEATABLE","3BhL3JPqzF-UGhbY8ddbbBPbcrsPWSZ7jevXoRLzPqw","5065","2226","9","5","289","855","65","2018-04","180272","5065","2018-04","180272","5065","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","9","8","10","10","1","9","1","8","1","6","6","5","2","1","3","3","2","NULL","1","22","26","NULL","3","11","153","9","2814","1","631403263","727225530","5065","5","21555","2212","8706","2656","261","133276","6832","3828153","22","2135","314","855","221277803","42","2724","1","5","1","291","2226","1","1","5355"
"180436","5065","#9YQ0UCJJQ","Zadkiell","134","258","0","#9P208VQP","Dark team","VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk","5065","3178","9","7","518","167","65","2018-04","180436","5065","2018-04","180436","5065","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","10","13","10","10","1","10","1","12","11","6","6","5","2","1","3","3","2","NULL","1","22","26","NULL","10","11","140","9","1067","1","512038996","538456167","5065","5","11618","2068","11207","3238","97","107249","7051","2608493","22","1060","92","167","152061058","24","1384","1","7","1","483","3178","2","1","9200"
"180569","5065","#GC8290QY","Greaty","189","197","1","#PJGQG2U9","INTRESECTION TH","0mIIvT1qMEwyYZIFEWCcGSfI0L3yixIp9ZlMPnZpHXg","5096","3863","9","8","1187","1667","82","2017-09","127769","5017","2018-04","180569","5065","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","16","13","13","12","1","6","3","14","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","150","9","3538","1","1289713060","1368595107","5096","5","97941","4866","17703","5799","594","428639","16641","10904066","22","7226","1771","1667","311251573","192","9299","1","8","1","1670","3863","2","1","8650"
"180805","5064","#QJ9UVU80","六脉神剑","146","493","2","#22GQQYPR","半城灬烟沙","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","5110","1804","9","5","340","533","64","2018-04","180805","5064","2018-04","180805","5064","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","10","8","9","8","1","1","1","10","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","147","9","2938","1","1308447769","1401333848","5110","5","43954","5386","19958","6535","888","154980","16228","8865930","22","6139","1413","533","101742360","197","3029","1","5","1","233","1804","1","1","13035"
"181015","5064","#92JPCRRVQ","anjas & alvis07","122","415","35","#C22JG2Q0","xrose","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","5064","2252","9","5","359","401","64","2018-04","181015","5064","2018-04","181015","5064","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","6","5","6","6","3","3","4","4","4","4","2","1","1","NULL","1","NULL","8","8","8","9","5","1","6","1","8","1","5","6","5","1","1","2","2","NULL","NULL","NULL","11","11","NULL","NULL","11","150","9","1240","1","780467970","827181427","5064","5","45146","3174","10792","3572","410","87074","8360","4605867","22","2345","328","401","84760528","80","2081","1","5","1","352","2252","1","1","14150"
"181191","5063","#29GR2JL89","じゅn","145","218","0","#LYVVC9R8","❀❀INFINITY 17❀❀","bl2anI2yLUKL_Bc3NbKq0UJJ-iBYwJbL_HODhMprcdg","5070","3503","9","8","1275","851","175","2017-09","124545","5026","2018-04","181191","5063","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","8","15","14","8","2","1","2","15","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","16","11","153","9","2536","1","1156979056","1303690846","5070","5","36826","4238","20335","5762","152","120167","15455","9001281","22","5663","785","851","119415842","169","2051","1","8","1","1445","3503","2","1","12975"
"181209","5063","#9YLVV2G8P","Encas.CS","107","543","5","#2VG2GLL","TAMTAMA CORPS","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","5063","2366","9","7","474","429","63","2018-04","181209","5063","2018-04","181209","5063","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","6","5","3","3","3","4","4","4","2","NULL","NULL","NULL","1","NULL","12","12","4","8","9","1","3","1","9","7","5","5","5","1","1","2","2","NULL","NULL","NULL","9","7","NULL","5","11","61","9","1533","1","526222061","570013562","5063","5","26816","2003","7452","2313","179","34227","5174","2816812","22","1320","162","429","73773850","24","717","1","7","1","629","2366","2","1","6970"
"182590","5060","#9Q92C8R20","SUVAJIT","155","396","3","#8QU8J9LP","Air Hounds","yKc83x4_O95WEOmN-PJ6sPs_P5ZcWsBywd_oO2Hn9Mk","5145","3587","9","8","905","538","60","2018-04","182590","5060","2018-04","182590","5060","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","16","9","6","1","1","1","12","12","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","150","9","2748","1","806218632","901003413","5145","5","26679","2776","14736","4121","148","201863","10977","5482732","22","3358","636","538","189583879","66","4994","1","8","1","1025","3587","2","1","7350"
"182621","5060","#2LJJCYPRC","Jelena","153","119","0","#L0L9V92Y","The Blues Mafia","VVQ1hRBUCaGPKxDA3_L1vBELEVrcyy7Saw9d0eo_ZQk","5162","1621","9","5","207","1770","93","2018-03","172498","5033","2018-04","182621","5060","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","6","5","1","1","1","8","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","153","9","4037","1","682931504","745734036","5162","5","21628","2402","10796","2959","262","228880","9392","5645554","22","3932","439","1770","235820815","24","5399","1","5","1","145","1621","1","1","8585"
"182799","5060","#9JQCL8P0U","Bishal","129","426","10","#8Q8JJV20","Baluchori King","ITMHqKCB5FrsQsChyzeA3ZQyUUht4mYShfeIPIiiiug","5065","3258","9","8","812","561","60","2018-04","182799","5060","2018-04","182799","5060","NULL","NULL","NULL","NULL","NULL","NULL","4","5","4","5","5","6","6","4","3","4","4","4","4","4","1","2","NULL","2","NULL","12","13","7","10","3","1","1","1","14","12","6","6","5","2","1","1","3","1","NULL","1","23","23","NULL","10","11","84","9","1886","1","576599646","699176830","5065","5","29639","2784","10546","3407","147","77447","8123","5076058","22","2744","650","561","136083740","38","1082","1","8","1","952","3258","2","1","5425"
"183018","5059","#2U8UCR8J2","striker","152","291","1","#JUQYVG9L","Savage 8.9","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5059","2869","9","6","1265","656","59","2018-04","183018","5059","2018-04","183018","5059","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","1","12","12","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","71","9","4999","1","1213550111","1295260106","5059","5","22396","2907","14328","4080","615","199532","12232","7127022","22","3837","366","656","118012086","16","3992","1","6","1","1033","2869","2","1","6025"
"183173","5059","#9YJJQ0P08","DEADMAN","126","333","1","NULL","NULL","NULL","5103","2610","9","7","901","339","59","2018-04","183173","5059","2018-04","183173","5059","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","1","2","NULL","2","NULL","10","12","12","10","8","1","11","1","10","12","6","6","5","2","1","3","3","2","NULL","1","21","20","NULL","10","11","101","9","2605","1","730377076","806410165","5103","5","20361","2542","10815","3231","207","54484","8890","4106621","22","2394","329","339","131733909","36","797","1","7","1","1088","2610","2","1","985"
"183453","5059","#9L9U008LQ","sofiyan muhamad","136","179","2","NULL","NULL","NULL","5112","4172","9","8","2267","288","126","2018-03","157877","5067","2018-04","183453","5059","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","6","5","6","6","4","4","4","4","4","4","4","1","2","NULL","2","NULL","16","16","14","16","10","1","1","1","14","16","6","6","5","2","1","3","3","1","NULL","1","10","25","NULL","13","11","151","9","2075","1","600309738","647137543","5112","5","38276","3133","11067","3748","72","78570","7583","3834192","22","2162","482","288","140426550","94","3190","1","8","1","3167","4172","2","1","8935"
"183461","5059","#28UC802RP","GIO94","149","186","0","#2U0JQCJU","ITALIA12345","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","5138","1238","9","3","150","606","61","2017-12","137950","5002","2018-04","183461","5059","NULL","NULL","NULL","NULL","NULL","NULL","6","6","3","6","5","6","6","4","4","4","4","5","4","4","1","2","NULL","2","NULL","6","6","4","4","1","1","1","1","1","1","6","6","5","2","1","2","3","2","NULL","1","19","19","NULL","NULL","11","135","9","2038","1","824472902","802552579","5138","5","47316","3397","10908","3745","2815","218330","7376","5630277","22","3312","602","606","166781538","197","5679","1","3","1","213","1238","0","1","10710"
"183468","5058","#JC20RRLY","Obi Wan","176","334","0","#22CJJQL","INDIANFANATICS2","B4M2RrUflv7OkpxrX0oH7oCUbUuVMihzCOLhi-6IsEI","5131","2053","9","5","483","1089","58","2018-04","183468","5058","2018-04","183468","5058","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","8","10","10","8","1","2","1","10","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","3","11","153","9","2022","1","884036925","1015740900","5131","5","34314","3350","15936","4456","298","395733","12272","7144523","22","5037","904","1089","187236126","74","6670","1","5","1","648","2053","1","1","4600"
"184002","5057","#8JU8PQCCL","Gito ceking","139","142","0","#YV0L2GYU","BERBAH VIGIL 3","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","5203","3926","9","8","1382","703","287","2018-01","84581","5203","2018-04","184002","5057","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","14","16","12","11","1","14","1","12","14","6","6","5","2","1","3","3","2","NULL","1","27","30","NULL","10","11","150","9","3028","1","787139773","914394530","5203","5","21476","3330","18457","5169","83","97190","12752","5099594","22","3506","684","703","181049557","97","1976","1","8","1","1824","3926","2","1","4145"
"184059","5057","#P9R8YUGUY","天才ユアサ","134","221","0","#GLGPC9YL","チームミルージュの弾丸","-Dj1ntwQJxhvn-x1rbq0HTKSBvvO_1v6eC4es81BtJE","5057","3283","9","7","742","391","57","2018-04","184059","5057","2018-04","184059","5057","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","12","13","12","1","10","1","11","12","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","6","11","123","9","2380","1","984892717","1138495350","5057","5","34476","4436","15845","5079","103","73662","10669","6137442","22","2448","216","391","95760753","41","1646","1","7","1","830","3283","2","1","13340"
"184324","5057","#UP999RR0","MALDONATO","135","240","1","#YV88PYVG","Heart Of Stone","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5075","2677","9","6","784","494","57","2018-04","184324","5057","2018-04","184324","5057","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","12","10","1","12","1","12","11","6","6","5","2","1","3","3","2","NULL","1","26","30","NULL","10","11","132","9","3612","1","969198981","1064797428","5075","5","24381","2969","14167","3876","322","88725","10494","5973076","22","3249","556","494","130945133","53","2331","1","6","1","640","2677","2","1","7190"
"184518","5056","#L2UCQ9YG","tucz","128","140","0","#90JVV0UP","NoMercy™","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","5117","1620","9","4","107","412","192","2016-12","31151","5027","2018-04","184518","5056","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","NULL","NULL","8","5","3","6","2","1","1","1","1","1","6","6","5","2","1","3","3","2","NULL","NULL","17","17","NULL","NULL","11","153","9","2926","1","747994019","754918512","5117","5","22212","3229","12013","4202","563","84029","6437","4192885","22","2350","405","412","100357382","69","1946","1","4","1","118","1620","1","1","2960"
