"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"106468","5247","#9L2P9CRLP","Demolisher♣","154","195","0","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5446","5041","9","8","1927","329","892","2018-02","83056","5251","2018-05","106468","5247","2018-02","4786","5041","2018-05","261094","4267","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","16","14","14","2","3","16","3","15","6","6","5","2","1","3","3","2","NULL","NULL","30","30","NULL","20","11","150","9","2982","1","1377717156","1265405141","5446","5","17723","2847","20770","5543","211","167044","10581","5683645","22","2414","508","329","116740091","214","4841","1","8","1","2504","5041","2","1","6380"
"106734","5246","#G8Y28UUC","Gembel Elit","164","351","2","#2JL8RQ2U","N*E*X*T","Vs_blw9UbuT3GwqOLI5uik_YhP_xlYhoxdAJFwuksZc","5288","1894","9","5","289","1006","246","2018-05","106734","5246","2018-05","106734","5246","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","8","1","1","1","8","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","153","9","2208","1","1278155199","1276692006","5288","5","28799","5148","15989","6184","1097","290216","9469","6318492","22","2898","340","1006","175466534","48","5870","1","5","1","248","1894","1","1","8195"
"106800","5246","#209LU00GG","€¥ NEMEXIS ¥€","160","163","0","#LY892Q0","AssassinCoC","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","5467","2685","9","6","766","1208","828","2018-04","62573","5467","2018-05","106800","5246","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","10","10","12","10","1","10","1","10","10","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","4243","1","1306353403","1367714047","5467","5","49988","4837","19100","6079","459","240429","14752","8222711","22","5977","1299","1208","168646703","243","3534","1","6","1","960","2685","2","1","15035"
"107651","5243","#L0PCRGL9","StefanBenzema","121","138","0","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5243","2455","9","6","282","619","243","2018-05","107651","5243","2018-05","107651","5243","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","10","10","11","10","1","11","1","10","6","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","1956","1","583083333","563434797","5243","5","9071","2282","8468","3189","738","33791","4325","2798684","22","1116","281","619","80844318","51","687","1","6","1","336","2455","2","1","8125"
"108322","5241","#2VJJCJ9PQ","cesar reus'*-*","128","140","0","#2JPVRVYR","Legion Divina","OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg","5318","1885","9","5","145","335","503","2018-05","108322","5241","2018-05","108322","5241","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","6","9","8","9","6","1","1","1","9","1","6","6","5","2","1","3","3","2","NULL","1","20","26","NULL","NULL","11","122","9","3313","1","583043192","619459676","5318","5","11647","2244","9145","2894","478","80525","6104","3789597","22","2566","469","335","118818692","44","2538","1","5","1","137","1885","0","1","6815"
"108685","5240","#98CUP99PJ","+_$p£c+r¤_+","123","220","0","#YPG2JJC9","Zetas","avJwnMOBHweX6g1iE8a0kxhNPjITwhEslCUjJsff4Dk","5240","2161","9","5","473","659","240","2018-05","108685","5240","2018-05","108685","5240","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","8","10","10","1","1","1","9","1","6","6","5","2","1","3","3","2","NULL","1","11","18","NULL","5","11","153","9","1694","1","600342784","640483440","5240","5","30785","2326","9635","2713","215","49137","6782","4196676","22","2371","539","659","195545808","46","1435","1","5","1","614","2161","1","1","18725"
"110271","5234","#9VUJ8Q9L2","动她、我废了你！","130","196","0","NULL","NULL","NULL","5234","3361","9","7","955","324","234","2018-05","110271","5234","2018-05","110271","5234","NULL","NULL","NULL","NULL","NULL","NULL","6","6","4","6","5","6","6","4","4","4","4","5","4","4","2","2","NULL","2","NULL","12","12","13","12","13","1","12","11","11","12","6","6","5","2","1","3","3","1","NULL","1","21","24","NULL","6","11","150","9","2364","1","649095083","692776726","5234","5","18691","1968","9641","2788","96","61053","7579","4038198","22","2657","483","324","131223998","50","1067","1","7","1","608","3361","2","1","3575"
"110390","5234","#2VPL8VR08","HENRY","133","91","0","#PVPGV82Q","King of north","f2iJF-gjyx5MRzD5z6pekgdgimXO1IE7CE3tr5DguTk","5269","2761","9","7","922","1254","234","2018-05","110390","5234","2018-05","110390","5234","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","6","1","12","10","6","6","5","2","1","3","3","2","NULL","NULL","30","30","NULL","6","11","153","9","2097","1","1107923752","1188148841","5269","5","35461","4195","14775","4993","1350","73191","11485","7729292","22","4112","314","1254","209083110","20","1549","1","7","1","980","2761","1","1","16165"
"110584","5234","#8LRQ9V08P","小柠檬不酸","126","242","0","#CVCRRRVQ","梦回往昔","V9sdlbwA810p3b0hUrucW4I8kdnzGqLTwbELx1KBMgQ","5336","1841","9","5","226","1026","234","2018-05","110584","5234","2018-05","110584","5234","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","8","4","4","8","1","5","1","9","1","6","6","5","2","1","3","3","2","NULL","1","23","25","NULL","NULL","11","153","9","3002","1","627686198","678841456","5336","5","12795","1718","10099","2802","178","74167","6891","3132783","22","1245","168","1026","207992882","39","975","1","5","1","262","1841","1","1","9775"
"111288","5231","#L2CG208L","VILLACARLOS","130","347","0","#2J9PVQUQ","Sulawesi Utara","4-dZgA748bIRkM8DocIbWj8X8h54dpqlV_KbESJZhUk","5236","2300","9","6","380","592","231","2018-05","111288","5231","2018-05","111288","5231","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","6","8","5","8","1","1","1","1","12","6","6","5","2","1","3","3","2","NULL","1","21","28","NULL","5","11","102","9","2032","1","729590599","809670241","5236","5","30254","2716","13469","3823","375","87704","8482","4654409","22","2136","319","592","166990164","62","1747","1","6","1","451","2300","2","1","4990"
"111642","5230","#90C2C99LU","(Reksy)89","130","168","0","#9Q82VR20","Aceh Rameune","7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo","5235","2531","9","6","504","493","238","2018-05","111642","5230","2018-05","111642","5230","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","11","11","9","1","5","1","11","6","6","6","5","2","1","3","3","2","NULL","1","19","20","NULL","5","11","152","9","2539","1","1228985143","1250173619","5235","5","54083","4008","14189","4502","350","71530","12470","5809725","22","3595","822","493","154045219","148","1489","1","6","1","362","2531","2","1","10690"
"112508","5228","#CLCCURQY","exthackermod","193","117","0","#PCGLPJR8","MaLaYa EmPiRe","M3eUsF4TgCfpG84dShFHEbjM6bYircTaR02BZnehxLQ","5240","3950","9","7","2297","1493","774","2018-03","103968","5218","2018-05","112508","5228","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","12","14","14","1","14","13","14","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","12","11","128","9","4450","1","1079825450","1195415432","5240","5","34158","4336","17201","5241","339","459383","13892","7860004","22","4927","894","1493","331114255","262","13578","1","7","1","3220","3950","2","1","26345"
"112781","5227","#2C9QR9CJG","Io Lo Maneggio","145","330","0","#8QV9L8L","マッキー","gM8gHXFEmKBNtfQ0RLtc70hmZ2jAP6JOvAR3tq5ckXM","5245","4043","9","8","2851","975","227","2018-05","112781","5227","2018-05","112781","5227","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","12","12","12","4","9","8","16","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","22","11","153","9","2498","1","2000000000","2000000000","5245","5","67098","7833","38121","10625","245","69969","32236","15696476","22","11203","1015","975","104187654","306","1367","1","8","1","3193","4043","2","1","23325"
"112839","5226","#9PVYQ92YV","♚愣头青♚㊣™","133","361","0","#Y0YL0QJG","Gr心有猛虎细嗅蔷薇","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","5230","5075","9","8","1226","368","226","2018-05","112839","5226","2018-05","112839","5226","2018-02","18911","4769","2018-05","20374","4869","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","12","14","16","16","5","16","14","4","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","24","11","150","9","1728","1","955194855","1009437109","5230","5","21300","2849","12648","3839","291","43599","9929","5994029","22","2489","391","368","140544739","89","1327","1","8","1","1562","5075","0","1","17555"
"116932","5214","#89V2RPPP9","۷ɛɬɧąιąɱ","164","181","0","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5554","4176","9","8","1152","610","1780","2017-12","40482","5386","2018-05","116932","5214","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","9","15","11","4","1","2","14","14","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","13","11","112","9","3106","1","1271421304","1229813409","5554","5","26254","2811","20194","5239","301","268127","11976","6107947","22","2637","357","610","112137622","146","4510","1","8","1","1531","4176","2","1","4200"
"117031","5213","#2GPJPV9LC","سليم بو وبس","138","217","2","#R2RVUJQR","Vikings","PeXKa-im4BPhb6-nIscEweA6oxlMxItcTHqFv1TB5eQ","5246","3458","9","7","962","669","213","2018-05","117031","5213","2018-05","117031","5213","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","12","12","1","14","1","12","8","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","4665","1","1117941702","1109401798","5246","5","31016","3364","15833","4850","588","91251","10413","5679411","22","2512","251","669","102102845","30","1923","1","7","1","716","3458","2","1","9245"
"117058","5213","#2Y2RUQ9R9","Weslley ✌","133","225","0","#PP82JP9G","Avengers","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5264","2520","9","6","514","550","213","2018-05","117058","5213","2018-05","117058","5213","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","10","8","10","9","1","10","1","10","5","6","6","5","2","1","3","3","2","NULL","1","23","30","NULL","5","11","150","9","3672","1","880097565","904049569","5264","5","13133","2977","14762","4432","539","89431","10570","4979986","22","2846","291","550","167547118","31","2033","1","6","1","626","2520","1","1","12600"
"117527","5212","#20UPULCP9","Hossain Kausar","170","169","1","#PPRY0Y00","Savage 8.9","785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs","5439","3217","9","7","2173","799","1800","2016-12","30246","5036","2018-05","117527","5212","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","14","14","12","13","1","12","9","12","14","6","6","5","2","1","3","3","2","NULL","NULL","30","30","NULL","15","11","153","9","4983","1","1408179681","1387260741","5439","5","44582","4070","24081","7038","846","301978","15226","7465494","22","3258","349","799","182832272","148","5566","1","7","1","2628","3217","2","1","4150"
"118742","5208","#8RCQR22VC","芈月（Mi month）","139","384","1","#Y2PRC9YC","问鼎","H5yvAM08ZOilFKkIQJ8hg4F18eUfTkMw-jUHhhF2x1Y","5208","2398","9","5","505","731","208","2018-05","118742","5208","2018-05","118742","5208","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","8","1","10","1","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","5","11","129","9","1667","1","1156289017","1224475342","5208","5","20750","2377","19960","4633","663","151432","8559","4636208","22","1884","402","731","164051206","94","1914","1","5","1","318","2398","1","1","18005"
"119404","5206","#YG8J29YL","⚡uziel⚡","124","315","0","#8QGUC8YP","Elite MX","SXhkUzBXQYmOYP0gFuFAbgDpVhJ8qyQ-zAZxrEogrlY","5229","1718","9","5","221","449","206","2018-05","119404","5206","2018-05","119404","5206","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","4","1","1","1","8","1","6","6","5","2","1","3","3","2","NULL","1","18","25","NULL","NULL","11","78","9","1565","1","681696580","735139022","5229","5","33105","2428","9422","2988","498","65066","7948","4300561","22","2690","717","449","155557286","92","1726","1","4","1","211","1718","0","1","11540"
"120860","5202","#8C9R9QL2Y","jacque","158","131","0","#92VUCVJP","Rei dragao","VVQ1hRBUCaGPKxDA3_L1vBELEVrcyy7Saw9d0eo_ZQk","5211","3913","9","8","1390","842","334","2018-05","120860","5202","2018-05","120860","5202","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","9","10","14","12","5","13","5","14","16","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","21","11","153","9","2508","1","1081209570","1216564190","5211","5","41022","3988","18265","5293","97","197439","13225","7225377","22","4172","850","842","151638780","211","5453","1","8","1","1138","3913","2","1","15385"
"120944","5202","#2GUG2Y98V","***Ko Lay 1***","161","142","1","#9RGQQJP8","The *LEGEND$*","KiGxXfJRAO7IFER1TapUha48mZLG_00MkK46UUWr7zQ","5215","5191","9","8","2166","929","202","2018-05","120944","5202","2018-05","120944","5202","2018-04","6755","5160","2018-05","13035","4959","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","14","14","16","16","12","16","5","14","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","16","11","153","9","3815","1","998316006","996954582","5215","5","23344","5185","12424","5902","908","201251","8624","5550894","22","3030","410","929","157240470","47","3511","1","8","1","2883","5191","2","1","3600"
"121018","5202","#29922RJQ","Year","124","338","1","#28LGJCUQ","SACHSENGARDE","bfmKg8cM4PUytKqR0ASyqLITyOqjjfaCPbrDEdiP7U8","5202","1863","9","5","174","237","202","2018-05","121018","5202","2018-05","121018","5202","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","8","1","1","1","8","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","150","9","1828","1","669584737","678678961","5202","5","32159","3312","13954","4685","828","67656","6580","5093501","22","2478","258","237","97049019","23","964","1","5","1","120","1863","1","1","12050"
"121026","5201","#8PPRG9VCR","Enemy","142","281","0","#PPRY0Y00","Savage 8.9","785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs","5215","4103","9","8","1144","612","201","2018-05","121026","5201","2018-05","121026","5201","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","13","10","14","1","10","14","12","11","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","150","9","1367","1","767405907","820569810","5215","5","23615","2510","13634","3628","347","112748","9632","5846986","22","3264","506","612","180705760","55","2595","1","8","1","1484","4103","2","1","10925"
"121431","5200","#9PPLVYVV8","Pratik","153","234","0","#LJLCLUPC","REQ N GTFO","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5248","4758","9","8","1263","982","200","2018-05","121431","5200","2018-05","121431","5200","2018-04","45301","4758","2018-05","109834","4498","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","14","11","16","16","2","16","5","12","14","6","6","5","2","1","3","3","2","NULL","1","22","23","NULL","12","11","153","9","2547","1","797387969","932007074","5248","5","19171","2511","11830","3392","235","179476","9127","4855181","22","2853","607","982","228044877","56","2270","1","8","1","1671","4758","2","1","12175"
"121512","5200","#8VRR8GCPQ","Malaikat kecil","129","400","0","#GCUJ0Q0Q","OurSoul Brother","iPGDiPOoqA_4TczplEucNCFKJW0C6Bh9vfwP1EreN08","5204","2594","9","6","414","855","200","2018-05","121512","5200","2018-05","121512","5200","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","12","12","10","10","1","1","1","12","1","6","6","5","2","1","3","3","2","NULL","1","23","30","NULL","5","11","151","9","2145","1","775367587","827999195","5204","5","9002","2319","12018","3602","457","68744","9354","4861582","22","4264","1101","855","181609668","58","1539","1","6","1","416","2594","2","1","24520"
"121736","5200","#9CL00C8VU","alise","148","252","0","#PPRY0Y00","Savage 8.9","785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs","5330","2200","9","6","356","835","200","2018-05","121736","5200","2018-05","121736","5200","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","11","10","5","8","1","1","1","12","1","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","2","11","129","9","2178","1","917759512","970697800","5330","5","19118","2633","15726","4096","170","188837","11501","5942722","22","3182","434","835","161011839","39","3581","1","6","1","315","2200","0","1","15195"
"121995","5199","#J2YQ98PC","G-Dragon","171","198","0","#GVV0J90Y","HealerStarsVViP","vbTBkl1mNyvyzcaoEbFLi1uPAT4B6_SGTpYnTLiCte8","5320","3137","9","7","1272","1683","479","2017-12","65609","5244","2018-05","121995","5199","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","1","14","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","4929","1","1406250949","1449439074","5320","5","40635","3167","28310","7208","772","313750","14016","7591353","22","3825","733","1683","204103286","89","5469","1","7","1","725","3137","2","1","19410"
"123933","5193","#888UVJ09V","CASPER","139","171","0","#R9UGCJYG","AX LIKERS","rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ","5289","2173","9","5","607","1089","207","2018-05","123933","5193","2018-05","123933","5193","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","1","1","8","1","6","6","5","2","1","3","3","2","NULL","1","23","27","NULL","2","11","150","9","2501","1","598951538","624232250","5289","5","20116","1724","10477","2770","167","134989","6031","3306146","22","1474","210","1089","263575625","59","3655","1","5","1","516","2173","1","1","24970"
"124203","5192","#20LPRCPJL","SousaCK","140","420","1","#CVR2UGL","PORTUGAL I","rs_ijK3wS9fJ9lzHo5pDu7mSdX3pf72znx8F6UOsBwc","5173","4194","9","7","1236","274","192","2018-05","124203","5192","2018-05","124203","5192","2018-01","340269","4029","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","13","14","12","14","1","14","9","14","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","12","11","153","9","4161","1","1005751082","992724962","5173","5","18414","2735","13368","4036","419","98380","10114","5407316","22","3488","690","274","123850565","125","2207","1","7","1","1367","4194","2","1","18095"
"124856","5190","#8QUCPJ0UQ","Mike","133","165","0","#RCVR9JYG","東平大盗","77N21520xj1fNqgRKHlBRauqSbHPIBCCqaa1kHqMdaM","5204","2798","9","6","702","356","190","2018-05","124856","5190","2018-05","124856","5190","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","1","12","12","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","30","9","1876","1","971211724","998745046","5204","5","53693","3338","14892","3831","103","84135","11790","7133568","22","3887","524","356","131557954","87","1449","1","6","1","609","2798","2","1","8395"
"126544","5185","#Y98UL8UY","BULL€T","129","113","1","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5247","2631","9","7","792","688","185","2018-05","126544","5185","2018-05","126544","5185","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","9","12","8","1","9","4","12","12","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","2287","1","1282196756","1347378223","5247","5","42891","3964","17294","5388","717","49837","13305","7534590","22","4347","483","688","136103145","64","883","1","7","1","833","2631","2","1","700"
"126841","5184","#CVYYR2CP","yudha","147","154","0","#YJYV8YCG","palemahan group","xUo2kMu1WXvJWD3UCP4xxKs23-EIfz2TCiXmSnkRUTY","5317","2781","9","6","1519","753","780","2018-04","94727","5317","2018-05","126841","5184","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","1","12","12","6","6","5","2","1","3","3","2","NULL","1","28","30","NULL","10","11","150","9","2011","1","1144051951","1200492246","5317","5","25447","3660","17700","5197","637","161932","11647","6537398","22","3219","297","753","140939654","99","3694","1","6","1","1729","2781","2","1","11185"
"127060","5183","#2YGQC290P","ROMAN PEARS.POC","158","171","0","#PYCY8J0C","( Cinta Damai )","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","5194","2474","9","5","453","1247","203","2018-05","127060","5183","2018-05","127060","5183","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","10","1","10","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","3294","1","1970067512","2000000000","5194","5","61176","6622","21128","8009","653","230134","17964","8940128","22","4554","445","1247","110983076","76","3223","1","5","1","620","2474","1","1","3650"
"127205","5183","#9UYJ9JUGU","XR00t","146","235","0","#8QL2JR89","Kisaran Brother","aGaaTurSvP_QVsnLKTZhqJKtVPKRkdDG8JJf7mLOZpA","5233","3972","9","7","1607","543","328","2018-05","127205","5183","2018-05","127205","5183","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","13","13","1","12","12","14","14","6","6","5","2","1","3","3","2","NULL","1","24","26","NULL","20","11","81","9","2804","1","893780361","933178354","5233","5","28649","3793","17935","5305","42","116293","10542","5144726","22","2216","448","543","192058657","121","6434","1","7","1","1799","3972","2","1","20410"
"127283","5183","#RC9Q98LG","حمودي قاهرهم","121","164","0","#YGP9LL80","دلع البنات","j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE","5202","1933","9","5","171","284","183","2018-05","127283","5183","2018-05","127283","5183","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","4","1","1","1","5","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","2","11","153","9","2663","1","1013770126","1082185195","5202","5","22641","2856","12382","3652","572","37075","9856","6364312","22","3026","430","284","106150459","58","572","1","5","1","140","1933","1","1","5390"
"128779","5178","#2V2JC8VG9","どら焼き","128","182","1","#YV08U0JQ","007☞☠","t433DCjl9kaot9fx5ECDS7vxG8CgGyluBHDYoFAhEgI","5564","2973","9","7","764","949","846","2018-04","66147","5448","2018-05","128779","5178","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","5","12","12","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","10","11","69","9","3165","1","1046965177","1154399262","5564","5","49970","3827","15666","4567","279","31790","11812","8723107","22","4904","1069","949","215726781","214","628","1","7","1","878","2973","2","1","12750"
"129405","5177","#2J0RJU9J","- Mirko -","151","286","0","#LVU9RJ8J","Gommolfiere","qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw","5487","2550","9","6","445","1031","1017","2017-07","35645","5452","2018-05","129405","5177","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","12","8","10","7","1","2","1","12","6","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","5","11","153","9","5067","1","1025961495","1067535937","5487","5","20905","3008","22563","6157","700","192479","13626","6154885","22","3255","482","1031","177972821","101","3911","1","6","1","414","2550","2","1","4340"
"129408","5177","#9LPYU2U8C","✌SPARKY KNIGHT✌","148","170","0","#8PPRPG8C","INDIAN","aLl_HSQs0JLR2YZ-9iuzQb1Rj8PjnlfxKWQyonBW-bU","5251","3696","9","8","2066","847","398","2018-05","129408","5177","2018-05","129408","5177","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","15","16","10","1","11","1","14","16","6","6","5","2","1","3","3","2","NULL","1","30","27","NULL","10","11","150","9","1419","1","711771752","758608314","5251","5","12645","3230","12652","4162","40","155060","8479","4011492","22","2062","389","847","220988189","93","3164","1","8","1","2482","3696","2","1","16695"
