"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"200242","5018","#QCQ9U9CU","ThatGirl","127","128","0","#RVVQUCCU","Savage Soon 8.9","785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs","5173","2128","8","3","304","933","183","2018-04","146271","5150","2018-05","200242","5018","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","6","6","4","4","1","1","1","1","1","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","153","8","5338","1","805025967","827048633","5173","4","75058","5268","15417","5788","280","115794","8399","5739346","22","3833","467","933","219960246","112","4474","1","3","1","193","2128","0","1","2480"
"201422","5016","#8G0YVL0V2","K4N3X 87","129","277","0","#YQCPRGC","LATSARI 87 WAR","7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo","5058","1747","8","4","258","505","16","2018-05","201422","5016","2018-05","201422","5016","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","8","7","6","1","1","1","6","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","49","8","1927","1","533273641","630768019","5058","4","38651","2867","10514","3297","210","162692","7107","3830033","22","1794","206","505","106057094","49","3689","1","4","1","127","1747","1","1","6010"
"203918","5011","#9UR9VRQUQ","★Newton®★","112","202","1","#8Q8JJV20","Baluchori King","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5052","3427","8","8","905","227","11","2018-05","203918","5011","2018-05","203918","5011","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","12","14","8","5","1","5","1","12","10","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","12","11","102","8","1889","1","432377209","507788511","5052","4","29966","2987","8947","3435","62","40570","6301","2970378","22","1366","424","227","54231954","74","614","1","8","1","996","3427","2","1","2175"
"204271","5011","#9QRUPCUJG","uchiha sugi","116","227","1","#980LCCJU","randau jungkal","2VCVeqIRcmylxlzzHtzAFslfxXYKJ4i1cIY2gYvHdek","5012","2497","8","6","532","887","11","2018-05","204271","5011","2018-05","204271","5011","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","10","11","10","10","1","10","1","11","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","78","8","2772","1","508701387","558498654","5012","4","33074","2457","8225","2872","127","68681","5558","3289998","22","1623","390","887","100040068","105","2440","1","6","1","437","2497","2","1","3745"
"205231","5009","#90820PUU9","AKASH","127","174","1","#QJVQJQCU","COOL 4TheSummer","uM1g6vylymnmRvJAczoFVj0jSFKQTiR9bMeXHOhHAfw","5140","2823","8","7","662","1198","141","2017-10","109448","5132","2018-05","205231","5009","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","14","9","8","8","1","2","1","14","13","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","10","11","150","8","2781","1","519258177","543042270","5140","4","30060","2853","8173","3060","157","118648","5009","3415241","22","1404","321","1198","113595404","131","1239","1","7","1","859","2823","2","1","4350"
"206715","5006","#982RGY9GV","王“「帝月」”者","116","293","0","#90G8PC89","阿尔法部落","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","5204","1617","8","5","87","778","83","2018-04","175412","5077","2018-05","206715","5006","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","8","7","8","5","1","1","1","4","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","150","8","2798","1","526569914","597253825","5204","4","36261","3176","9539","3638","182","87250","5894","3294128","22","1600","420","778","123245660","113","1896","1","5","1","87","1617","1","1","2100"
"208442","5003","#8VGLUCJPR","♡Mary♡","106","129","1","#20C2CRGPV","القرنطینه","H39b_-WLZGtZVWQ0hqTkE-Tn2AaQnQWy_Iz4yBlvL0M","5032","2609","8","7","571","943","3","2018-05","208442","5003","2018-05","208442","5003","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","8","14","5","12","12","1","1","1","7","5","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","129","8","1629","1","590829752","622888678","5032","4","37878","2352","8976","2670","86","19598","5562","3473175","22","1495","99","943","82408175","16","2426","1","7","1","620","2609","1","1","4145"
"219215","4978","#8UUV2V2R","Mini Bonnie II","103","96","0","#2UPC9JCY","Top ofthe World","fTlFp5y9beiWu3Jx_tWrzLwtAzu7Q7d1fL18ew2sOEk","5157","1962","8","6","109","36","114","2018-04","160229","5114","2018-05","219215","4978","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","10","4","12","11","1","1","1","1","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","150","8","1841","1","291433430","294530844","5157","4","17251","1124","3712","1313","402","25058","2433","1513778","22","716","112","36","47435027","42","1984","1","6","1","86","1962","1","1","1050"
"225034","4963","#PQYJUYYJR","Paül syah","117","169","1","#980LCCJU","randau jungkal","2VCVeqIRcmylxlzzHtzAFslfxXYKJ4i1cIY2gYvHdek","5029","4299","8","8","2597","316","0","2018-05","225034","4963","2018-05","225034","4963","2018-01","243616","4137","2018-05","504961","4059","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","16","15","14","14","14","2","6","1","14","14","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","14","11","35","8","1973","1","384600463","407582891","5029","4","25376","2053","6913","2284","92","48627","4338","2332191","22","864","220","316","100300467","82","1436","1","8","1","3112","4299","2","1","12460"
"225046","4963","#9CLGPR90Q","ace","128","180","1","#YCV8CYUP","ROCES HOOD","7Siliur18v1CGpXz2bnd3T6Dcenpw1PjWqIkzsVI3eo","5088","4292","8","7","2914","469","0","2018-05","225046","4963","2018-05","225046","4963","2018-02","244421","4173","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","14","14","14","14","1","14","14","14","14","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","14","11","150","8","1880","1","653993672","750217603","5088","4","36320","3168","12689","4051","142","107708","8163","3344158","22","1435","265","469","88666816","55","2256","1","7","1","3121","4292","1","1","18495"
"228119","4956","#2GCY002GG","i$_one™","144","175","0","#980LCCJU","randau jungkal","2VCVeqIRcmylxlzzHtzAFslfxXYKJ4i1cIY2gYvHdek","5050","3982","8","8","3021","934","0","2018-04","218471","4981","2018-05","228119","4956","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","13","14","16","12","12","2","12","5","16","14","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","18","11","153","8","3467","1","969994889","1067552230","5050","4","60495","5046","14010","5688","157","158978","11061","5356368","22","1928","496","934","113727923","176","4763","1","8","1","3150","3982","2","1","27545"
"229239","4953","#9YLG0CG0U","Christoff","95","323","0","#GCLJ0QLQ","PH_REGION,,,8⚡⚡","j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE","5013","1572","8","4","72","497","0","2018-05","229239","4953","2018-05","229239","4953","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","6","6","4","4","1","1","1","1","1","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","153","8","1304","1","275237499","305017543","5013","4","16515","1439","4981","1717","207","20717","3523","1640113","22","694","105","497","92766758","20","249","1","4","1","72","1572","0","1","2925"
"229831","4951","#9VGCJJ2QL","SUPER BUANDLE","120","187","0","#980LCCJU","randau jungkal","2VCVeqIRcmylxlzzHtzAFslfxXYKJ4i1cIY2gYvHdek","5104","4155","8","8","1009","414","0","2018-05","229831","4951","2018-05","229831","4951","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","14","14","13","9","14","1","4","2","14","12","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","16","11","69","8","2061","1","408016442","417730003","5104","4","31735","2425","8705","2716","105","60415","5186","2704655","22","1215","235","414","100117535","66","2019","1","8","1","1053","4155","2","1","5700"
"236908","4934","#2UUYR2U9G","Raquel","104","141","0","#JUQGPC8G","Family Eight™","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5033","1280","8","5","119","594","0","2018-05","236908","4934","2018-05","236908","4934","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","6","6","4","4","1","1","1","1","6","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","NULL","11","150","8","3131","1","509287383","520970289","5033","4","34419","2228","8734","2543","329","36028","5410","2783475","22","1378","161","594","53053132","28","1133","1","5","1","86","1280","1","1","4550"
"237921","4932","#9RY9292UG","Lord RRB","99","148","1","#20PGR0GQ0","?-?","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5035","2210","8","5","366","256","0","2018-05","237921","4932","2018-05","237921","4932","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","10","10","4","10","1","1","1","10","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","95","8","1549","1","415786612","395263080","5035","4","17798","1461","6050","1956","143","21013","3836","1743825","22","788","143","256","50527534","43","793","1","5","1","391","2210","0","1","2160"
"240596","4926","#9GJQU09QJ","Mephisto","108","198","2","#UY820LJU","RANDAU JUNGKAL1","2VCVeqIRcmylxlzzHtzAFslfxXYKJ4i1cIY2gYvHdek","5010","3097","8","7","979","397","0","2018-05","240596","4926","2018-05","240596","4926","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","12","12","12","12","1","2","1","14","14","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","10","11","150","8","1287","1","339084219","323833542","5010","4","20406","1500","5667","1687","75","32256","3528","1814090","22","772","133","397","98379951","25","1069","1","7","1","945","3097","2","1","11250"
"241052","4924","#8090JU0PJ","OZI_JR","115","178","2","#PC00CQ99","Cluster Pegasus","3BhL3JPqzF-UGhbY8ddbbBPbcrsPWSZ7jevXoRLzPqw","5004","2395","8","6","806","593","0","2018-05","241052","4924","2018-05","241052","4924","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","10","10","10","10","1","10","1","10","4","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","150","8","2600","1","378907630","469063675","5004","4","26840","2719","6295","2986","280","72551","4293","2391837","22","1020","267","593","98745438","82","3047","1","6","1","973","2395","2","1","9325"
"246501","4912","#2RRYCV2Y9","✨Sr Comandante✨","133","181","0","NULL","NULL","NULL","5203","2750","8","6","917","436","93","2017-12","140016","4996","2018-05","246501","4912","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","12","12","12","12","12","1","8","1","12","12","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","10","11","150","8","3072","1","922972256","973435181","5203","4","78875","6864","17525","7756","190","122621","10936","6684133","22","3403","961","436","93920782","293","2538","1","6","1","905","2750","2","1","1800"
"249085","4906","#LQ2C88VG","✨DEATH KING✨","113","202","0","#P9CJC2GG","Abstract Shot","kEAc6G2FNE2Q3BIysPm0ENGCyRhlmG4aa8VrmGtW2So","5016","2214","8","5","578","156","0","2018-05","249085","4906","2018-05","249085","4906","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","5","5","3","3","3","4","4","2","2","NULL","NULL","NULL","NULL","NULL","10","10","10","10","8","1","2","1","10","1","5","5","5","NULL","NULL","2","2","NULL","NULL","NULL","10","NULL","NULL","5","11","153","8","4366","1","578296388","565727909","5016","4","39838","4489","11683","5151","1003","54510","5341","3335905","22","1747","331","156","30108085","62","682","1","5","1","431","2214","1","1","5275"
