"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","townHallLevel","barbarianKingLevel","archerQueenLevel","grandWardenLevel"
"108214","5203","#VP828PYV","N O E ™","173","215","0","#Y28RU92C","*DARK BROTHERZ*","XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE","10","39","40","NULL"
"108394","5203","#282U8VPVV","vincent","156","149","2","#GPVCPU0R","REMBAT","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","39","40","NULL"
"108588","5202","#8U22Y8YG9","nadeem.ansari","141","240","0","#YU88GQJ0","INDIAN IMMORTAL","FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y","10","23","27","NULL"
"108614","5202","#YGJ89822","TEHOSEKOITIN","168","357","26","#PULR2PJR","F1nland Assault","avJwnMOBHweX6g1iE8a0kxhNPjITwhEslCUjJsff4Dk","10","40","40","NULL"
"108625","5202","#2VR8QL9JR","william","175","335","1","#9CVJLURR","spartans","V9sdlbwA810p3b0hUrucW4I8kdnzGqLTwbELx1KBMgQ","10","31","39","NULL"
"108693","5202","#200QG2QJG","Lior","175","177","3","#PUUGU2CR","israel","0qK_lrJV-fUtFWEKCOi1q1zjIGjon1yBdwSfV_L93UI","10","40","40","NULL"
"109114","5201","#9PJ0CLQPC","Kimo Chi","121","179","0","#GJ9GL0C","wall faire","Kg46POhVdXaHUCv0tIvHqHfy0Beq7EZlNF_NCGJz5cM","10","16","22","NULL"
"109263","5200","#VVJPP999","DEVIL CAOS","148","285","0","#PJ2LJU8C","doidos clash","YZj5r_kof6N_bOEMGHMh7cmnWbZMfiJE7abeFaMs5Qk","10","30","35","NULL"
"109280","5200","#9LQC20UCJ","LooN AttackeR","157","305","0","#Q8809Q0Y","Juggernauts","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","10","15","39","NULL"
"109453","5200","#P8U88PCV","ミチエル","167","68","1","#2J2U9YC0","テキーラパニック","X3K6hZjRBbC3GSHimRpF0Exz6dNIwWwxFiyqcRI6m2c","10","40","40","NULL"
"109558","5199","#2CCJPC2PJ","D I A B L O","177","215","0","#QPR0GJLL","ОТАМАНИ ! ! !","MIw7OsZ9rVdSllLwSokVrVxNz7lyNxzquQdNEYgWrBU","10","37","40","NULL"
"109573","5199","#80G0LQ220","Ихбаяр","143","292","1","#RY90L2UJ","МОНГОЛ ГҮРЭН","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","10","23","32","NULL"
"109813","5199","#20JQ0G9L2","pandu aji","176","180","1","#YY829LV","Ae Junior","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","34","36","NULL"
"109923","5198","#9RQ9PYY8","miguel","154","274","0","#GYL8JGV","Clan's Assassin","kjWcCTqQwUaIUP6Tw0mSFnryKRHAwsRxsmT3BOFeQOI","10","25","35","NULL"
"110059","5198","#8U8ULP9P","Elton Cruz","173","67","1","#U220QQR9","MegaBrazil TH10","vVaIdwIsRqEywyLpHQr7R5GnsYsgykEwAfjAhjFPbWI","10","40","40","NULL"
"110140","5197","#90J22Q220","الرهيب","142","115","0","#LGQC88GC","ابطال العالم","qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw","10","16","28","NULL"
"110273","5197","#20Q9UYLVL","OneDrys","152","153","0","#YY829LV","Ae Junior","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","28","31","NULL"
"110363","5197","#VG9RRLRR","Vascaino_Jr","99","133","0","#PJYU0GQQ","Push On!","U0gIwQ4LX0Dg_sdPhQZQWyiwIe7EN5ymGuOlJR0JcFs","10","11","16","NULL"
"110857","5195","#22908LGQP","akoenk","145","73","0","#2209RQJ9","BOM BOM TEAM","ZZTJqaGJ_-IzHx8dIMrPHTy9YCkW1UF4C6sy16ZRQPA","10","22","33","NULL"
"111192","5194","#CC8G00UQ","Zero","150","176","0","#8LUU0G8R","ALTOLIVELLO","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","10","30","36","NULL"
"111440","5193","#829YYCYJY","NEYSON POGI 2","151","226","0","#CYYJYQRP","MCCUT CLAN "00"","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","28","30","NULL"
"111657","5193","#200JLPLQR","Lord Sosa","150","195","1","#220P89Y8","Riverbears","wEd9wggsPqjehuS6dX7PujAs-yhpEAxDWPREH7KmdeU","10","37","40","NULL"
"111667","5193","#2QPVRJ0JU","fнэяку-_-аитяах","143","209","0","#G8GJLVVG","TheGoldStar9STX","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","10","27","27","NULL"
"111851","5192","#9PCGGY0YC","The Captian","167","319","4","#J29P9GVC","صقور الصحراء","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","10","24","40","NULL"
"112139","5191","#28Q8RCYRR","zack","139","136","2","#RPJYRG9P","ngalas","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","10","30","33","NULL"
"112144","5191","#CQ8UYR2L","niloo","161","240","0","#QUGCQJ98","persian gulf","MDIGYhu3Kda1B7TNuGluqC-DyKGPwQlc13IfKAEZTcE","10","20","32","NULL"
"112246","5191","#90LL2G9QJ","micaela janice","162","380","1","#J8V0YVC2",""COC GAMERS "","C7XKVZnPspVnVM_wtUWvqdNEj8ot-WoADUWeu6PL_z0","10","28","35","NULL"
"112280","5191","#8JVUC8GYL","you","157","144","0","#G02LU0P8","CAGNACCIO","MIw7OsZ9rVdSllLwSokVrVxNz7lyNxzquQdNEYgWrBU","10","20","30","NULL"
"112391","5190","#GGY8YY9U","CapsGr8","189","188","0","#QJYPGUJ2","ICE CREAM","avJwnMOBHweX6g1iE8a0kxhNPjITwhEslCUjJsff4Dk","10","29","34","NULL"
"112416","5190","#P98998V9","JOMAR","152","281","0","#Q0909PUG","Los Inmortales","16MOu7WWzc55LnHXLsS3c1K9_PfOg0EUG_oJYJPfzGw","10","30","39","NULL"
"112477","5190","#PCC0Q0UL","darwin","149","67","0","#LY892Q0","AssassinCoC","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","10","39","40","NULL"
"112489","5190","#2PVJVVPY","xX⚡️PUMPERR⚡️Xx","148","148","2","#Y9JPR92G","MVRDERWORLD","yWeRKKiASbcIeEcJfImeE33uRtxJ0T6-umFSbQl3kPw","10","40","40","NULL"
"112653","5190","#80UPQC09Y","arslane","157","105","2","#90GC8G0","REVANCHE 49","MOrYRusStdFAr_jLPVMsEYQz9XhSQIdt4ZjE0NAVBDE","10","30","28","NULL"
"113003","5189","#2YCR8RVLV","C.Renan7.S.S","147","291","2","#2C2U0RQ8","Star⭐️TeamBR®","IqJXD9RBYNbpesFihDHAdXHqJGuUYIlAddqNs-bob2o","10","30","39","NULL"
"113020","5188","#9YV0U9PJU","ajiee","152","327","0","#YY829LV","Ae Junior","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","30","32","NULL"
"113278","5188","#8PVVRCU02","AYAN","216","236","1","#9RPVG8UP","CG War Clan","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","10","40","40","NULL"
"113294","5188","#LPCL9LYJ","パープル","159","106","3","#PCPPV92R","対戦 練習用クラン☆","MPO_0hDPqc3HCqE_bu7SvsIPH13KuNUGdkmmH5nTCkY","10","40","40","NULL"
"113312","5187","#2YYCPUV2Q","Willi","145","177","0","#QLUVQCYG","SKK-Vikings","aO1rnV-mU3HzDVxOGaS9gyAFNC5nV8thnBC4b0uh40I","10","36","37","NULL"
"113352","5187","#9L8CGCGY","You","158","337","5","#QUJLV8CJ","Moo Moo Farm","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","10","24","33","NULL"
"113374","5187","#YU2GU8YV","SARDI","163","206","0","#22P9QGVQ","IMMORTAL AZTEC","OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg","10","40","40","NULL"
"113520","5187","#8QRR82J28","Ega Febrianti","177","100","0","#P22QYQC8","PEG@SUS INDO","wEd9wggsPqjehuS6dX7PujAs-yhpEAxDWPREH7KmdeU","10","26","40","NULL"
"113545","5187","#CLVQ9P0P","Fibonacci","189","138","1","#2QLYUJ02","Loyal House","ju0PUTOBUrRUGe9y59D2Wls3S9ype4PNbwDg6hr9_Rw","10","33","39","NULL"
"113604","5187","#80C00UL2L","SunShine","194","89","1","#C9LJ8UU","$h@dow","2wTT1cmxO-hgK29Sd6t6BoMoHX3mhVxPBEC6Se5O_rc","10","24","38","NULL"
"113793","5186","#2LYRLYU0C","leventmails","168","132","1","#8CLYYC0L","MASTEL","sV2fL3mWFRMQ7DGBd2kCTD2v7UK7V-0H5hz3fcScrj4","10","36","39","NULL"
"113930","5186","#U29Y8VC2","MaNdaRA","166","66","0","#GRVLLGU","Andromax Elite4","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","23","31","NULL"
"113941","5185","#8Y2RYC2C8","TaiAyam","186","104","0","#QUY2VLPG","™The Black War™","IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4","10","25","29","NULL"
"113946","5185","#8GJYVR9VL","loard king kg","175","286","1","#QQLC28U0","ZOMBIC CANIBUS","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","10","22","22","NULL"
"114006","5185","#88GJCQL8L","执妄☤","154","182","0","#P9UUVUGG","提拉米苏","avJwnMOBHweX6g1iE8a0kxhNPjITwhEslCUjJsff4Dk","10","33","31","NULL"
"114119","5185","#RJGV98UU","☆とらっち☆","157","321","0","#2PLQJJ90","全壊ラッシュ","YF8GEIFdz0junKh7sQoqDKya7hp0Aicb0OT8BEUHuR0","10","34","40","NULL"
"114196","5185","#2J28CJLC0","アッシュ","155","128","0","#PYU9UYVC","待っててコイサンマン","DAt3F4VShTIS5aSa_I7FJ8uBZNw914CUaeoSAvN17Sc","10","34","40","NULL"
"114377","5184","#88RCRQQ9L","bastos","137","211","0","#8PY8VLY","EMPIRE AVENGERS","a511SGKJrMr83pqwKZg2R2Rf2Wa-bBVcv7HRwofCjKc","10","26","30","NULL"
"114509","5184","#QRRQUR","bok","148","214","1","#2Q8Y09CY","KALAYAAN BOYS","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","10","40","40","NULL"
"114557","5184","#C22JRQPY","praval","160","151","3","#PLC9J9GP","Royal Brothers.","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","10","34","38","NULL"
"114600","5183","#8U0QGY9Y","killer","140","215","0","#8YVCP008","chino","MIw7OsZ9rVdSllLwSokVrVxNz7lyNxzquQdNEYgWrBU","10","30","39","NULL"
"114639","5183","#YJP98LC","Sehwag,D Legend","151","214","0","NULL","NULL","NULL","10","26","26","NULL"
"114716","5183","#808PVPL00","vatoinfierno","170","160","0","#L9CRQU2V","El cartel503","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","23","40","NULL"
"114815","5183","#QL8UPCGG","VaLerian Br™","147","152","0","#2YY9QGJC","Indo Eternity 3","KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw","10","21","39","NULL"
"115008","5182","#2U9UJ2GGQ","SWEET HONEY","173","198","0","#J2GLY00V","sweet","Bz75f5MXuFj1T31KZZNvXjEGBC4bHDSgZR_Wxf-HDKw","10","24","30","NULL"
"115037","5182","#8YYG9LL9C","BESTROMAN789","167","242","1","#22C2V2VY","Nepal","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","40","40","NULL"
"115169","5182","#8CVC8V2RC","zJeyson™","171","100","1","#RVGVGVVC","Perú Wars™","KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw","10","25","30","NULL"
"115177","5182","#8JPY8C20Q","Tim","169","185","0","#28JVCCP","Löwenherz","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","30","31","NULL"
"115249","5182","#VRCGQV8G","+== deMaDe ==>","171","173","0","#9VPGRQR9","HS Thunder","fbEQNyTzaMqWvali0P4ZHgepwOJYwun8rVHRe8YgFXg","10","35","40","NULL"
"115292","5181","#9U8GJYYUC","Glory days","147","297","1","#QPR9LG2Y","沒村酷子","4IYaGHTNZF3sS9e5N0m4JDtrd3KcLKwOQ00ta2DzOlE","10","32","35","NULL"
"115317","5181","#882P08CV9","killer skety","163","401","1","#8V9LG2JL","LIONS KING","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","10","25","29","NULL"
"115322","5181","#9QYY0GYGC","mrJonesSPB","144","371","0","#QLRGLPQ","Дети XX века","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","40","40","NULL"
"115508","5181","#CU0R8QQC","Disert Strom","160","190","3","#2ULYQJGG","MINORITY CREW","BGks_0zi5uaMgGdh3JfegKTfcZdSyfIxylk4-Ebqc3w","10","30","27","NULL"
"115583","5181","#Y09RP9U","EirdnadiessA XO","161","139","0","#P880C8GY","Reog Ponorogo 1","5ZXQzvZbJUn4kTLW0lIXLhlT0zs-AhzaKc7-IfFhdxY","10","30","35","NULL"
"115725","5180","#LVRJ0PQU","hanter x","165","98","0","#U2Q8ULU","BL-Clashers^^","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","40","40","NULL"
"116014","5179","#89CPUCGVC","brams","150","197","0","#2LRVYP02","Hunter Team","bggdRN-q2BITB7axSaotpRFBc-JPk2Kw0AHRANiWEtk","10","40","40","NULL"
"116058","5179","#9CVPYL8U","Sang Empire","166","99","0","#U0GQYU09","LITRIEL","igpqbMTP5l5bo4j6b_Ipn7NAWL5Ln1M7GNoAdHTiZqM","10","35","35","NULL"
"116235","5179","#Y9JPYU8J","sunny","146","272","0","#P2C99Y09","ADULT WARRIORS","X3K6hZjRBbC3GSHimRpF0Exz6dNIwWwxFiyqcRI6m2c","10","24","30","NULL"
"116263","5178","#2LVCU2QCY","ALDAIR 27","177","127","1","#J9RU9RCJ","La revolucion","8ltMapTWicj_CJ3vtPlc3Q9wJZOsHS20-IWrcO17668","10","33","39","NULL"
"116515","5178","#2VPLCPPVR","end boy","160","102","1","#Y2QV00RY","Voltrick","Cwv049fhReK4-S_v8WWaSQvIm6a_eY7vluj02_YmPbo","10","30","39","NULL"
"116551","5178","#2VYLLUV8L","kylevince013112","158","214","2","#20890YYJY","FIRST LOVE 3","xOHj-fR4Mgzrzo4Asw-OtIak-K8NFikkR0YXlnoGEL8","10","30","38","NULL"
"116553","5178","#R0P989QQ","rin","149","271","2","#YQLUP08G","classyclashers","Hx9Indb8Q6zkkmejDqEvHr9HmG7JNw2YWR73Y4wen2o","10","20","29","NULL"
"116870","5176","#8YJ0PY90U","Nda Aflaha","141","191","0","#8P8P909","Bujang Lapuk","6HZGJmPbhjXSfnqC0-wAkOHjPAT2s3mmr8hoUiHzVWE","10","20","25","NULL"
"116924","5176","#L88GLV0V","beby miya","154","319","0","#VY00CUPU","BooGeyy","76isSC140R-invOfNfomywrX38S-z_pvd6L2udpG61M","10","24","34","NULL"
"116927","5176","#20RQRVV82","PAUL LOPEZ 3","160","160","0","#P0G0GVLQ","VENGADORES","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","10","35","35","NULL"
"117180","5175","#PGR90YQV","Amank Bikart","142","228","2","#RQ2UL8LC","join sobb","vTXIeyOBhf7LsuLNf9rxSCaKrSo6zqaGtAXQ5rwA0FI","10","31","33","NULL"
"117182","5175","#2Y2PLPUCQ","Axl","142","144","1","#2CJPUG2C","THE BEST!!!","wEd9wggsPqjehuS6dX7PujAs-yhpEAxDWPREH7KmdeU","10","30","33","NULL"
"117477","5175","#89CGCC0YQ","M@DELINE","166","136","2","#2229GL9Y","Power Clan⚡","8ltMapTWicj_CJ3vtPlc3Q9wJZOsHS20-IWrcO17668","10","30","30","NULL"
"117517","5174","#8L0VU0YQP","shruti","171","141","0","#9VQPC8VJ","war champions","rs_ijK3wS9fJ9lzHo5pDu7mSdX3pf72znx8F6UOsBwc","10","30","35","NULL"
"117693","5174","#V9R908LU","Romulus","135","86","0","#2L22QG90","the pekka","Ue5AUCRRZXXWf7jhEFYCbuJvuhC1XJNKOQbtynJk1EI","10","20","21","NULL"
"117743","5174","#2ULRV2LR8","rajson","176","116","0","#QLUJRGL2","PHILINDIANS","-JLZy7Ok79_GXFWhdNLhNAwuQd2a1Yd3yFyLS4ftst0","10","38","40","NULL"
"117824","5174","#2J0GRV8VG","Charlene","157","143","0","#92G9C989","CLAN OF WARIOR","jgwA3YatgdFgv0hqzA_ZqEPX-egUmEuTqWJiq2xIo-g","10","33","40","NULL"
"117825","5173","#9VR8992J","⭐️ QueenB ⭐️","168","233","0","#PG28QP0Q","EnglishHenchman","l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU","10","31","40","NULL"
"118107","5173","#88VPU8LGU","Dreamer","157","132","2","#P2GQ0YJG","We Hate War","xxgxQ7psaG0LhvfyfX4hH59EAcXx2tlxOAGkWV33WOs","10","30","30","NULL"
"118176","5172","#8LU0YUJGJ","Sayanth (sayu)","152","110","0","#QYPUPGYC","DEATH VIKINGS","VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk","10","25","32","NULL"
"118198","5172","#2GCQ0YGJV","☆☆☆SAVAGE☆☆☆100","158","332","0","#RCU00GP0","Encounters","pIQF0DrthjPQPaGjCOmQVYGP1hV2t0naCg1V2IaEoAo","10","30","36","NULL"
"118469","5172","#2GL0YU9GR","YAMIL","180","127","1","#Q2U080J9","GAME OVER","j_CcMawdnEU0VqMbW5CZc64-VsXNiTANYg6qQQxRRMA","10","22","23","NULL"
"118651","5171","#2JQ9P09QJ","Edward","164","179","1","#2VC2LYVL","APOCALIPSYS WAR","X_vRLR-rkWS736khRw6sTwckgoSN61AVO6x7pWOvq5Y","10","35","38","NULL"
"118731","5171","#9PYVCQCJ2","الجيش المصرى","137","132","2","#LC02UGRR","فريق المعتصم","DxmN-0Xoa22pxNfJXMphySyjIsKRP7fug09HHD_FyxE","10","15","32","NULL"
"118943","5170","#89LC08RPG","james_12","180","250","2","#PLQPJ2LR","mam"on island t","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","40","40","NULL"
"118978","5170","#8R8UC2PPY","I'uz","145","151","0","#YLUC0JPJ","PUMA junior","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","34","40","NULL"
"118980","5170","#9Q89Y90V","Sir Bori Jr.","149","152","0","#Q0909PUG","Los Inmortales","16MOu7WWzc55LnHXLsS3c1K9_PfOg0EUG_oJYJPfzGw","10","24","40","NULL"
"119013","5170","#2U2VCPJY9","* skorpion *","177","180","0","#8GYJGP9Q","Кураж DREAM","w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk","10","39","40","NULL"
"119022","5170","#8Q8U08PYL","izuL Da siLva","147","162","0","#Q89UJC8C","ANAK BANGSA IND","KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw","10","25","24","NULL"
"119094","5170","#88QUJPUYY","mosciolimania","164","104","0","#2LGP8982","PHO€NIX CRAZY","eLwtLsA1HolDmdreoTgNohu6Ydd_Tq28isqy4Mj3sBg","10","36","35","NULL"
"119146","5170","#8Y9028GQ2","cap'tain coco","153","104","1","#9GQVJ2CY","Évo","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","30","34","NULL"
"119147","5170","#2LGL9CGRU","daniel","139","86","0","NULL","NULL","NULL","10","22","26","NULL"
"119333","5169","#29GGPYVUU","IkkiDeFênix","163","127","0","#P220YGQ","Planet-GreeN.Br","XsjphllUHFXcCHKsR-saP3ZbB2lCYZKMRnWbrJZ3k7c","10","37","39","NULL"
"119487","5168","#C2RRLQL2","kijoshoa sumari","169","127","0","#G929R8GJ","MGA FAYMOUS","avJwnMOBHweX6g1iE8a0kxhNPjITwhEslCUjJsff4Dk","10","24","28","NULL"
"119715","5168","#28CLGJPQ0","RAILSON ANDRADE","159","227","0","#PGC8829C","Friendship","eo-EI-gsYfeF57QNYFE2NtJ_s4qQ9Te_daCN-t0Pcf0","10","40","40","NULL"
"119875","5167","#8Y288RLJL","dany gol✌","137","202","0","#YQGYVJJ8","fLango's guiLd'","V5SOprRDwUQKqfI1RWbdikOUkqj1h6oN7G-zDrxQhbs","10","22","26","NULL"
"119912","5167","#22002QYJU","Peepekepee","193","213","1","#R8JGU92R","豚足の僕ライダー","Pv7wJpazJRiHFot6VxttNJAz4wH_wuoIoBTmpS00lys","10","40","38","NULL"
"119949","5167","#29089Y0P0","RIDHO NAK PALAK","153","151","3","#2209RQJ9","BOM BOM TEAM","ZZTJqaGJ_-IzHx8dIMrPHTy9YCkW1UF4C6sy16ZRQPA","10","40","40","NULL"
"120060","5167","#2902YJLCU","•••★zaLym★•••","196","151","0","#YV2CL982","TM BETLER","fV24bkTqX1YPcupLzp5pjxKEzcN815xZ9E9TQG0SxF8","10","40","40","NULL"
"120177","5166","#2JJV8L8GP","凉心少年Lonely丶","132","449","8","#9YPPCPJR","盛世／狂朝","FoeBKgf5I2Ow7tbVKhmqr9BDn1y0i-jXkQ8rMZaUr7g","10","22","32","NULL"
"120179","5166","#89Y0GLVVQ","Rider10","151","171","0","#GC29RG","Addicted 2 COC","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","10","40","40","NULL"
"120428","5166","#2C8UGL228",".# MuStAfA #.","136","107","1","#PCRVR2R8","اعز الاصدقاء","oxvTf65n8dBjlsdGWuwo8NuTARnRqzmFP0gVr5b93K4","10","25","31","NULL"
"120444","5166","#2CL0VU9RY","Awalk 7fold","158","371","22","#2CYYGQY","D' GOWs CLAN","avJwnMOBHweX6g1iE8a0kxhNPjITwhEslCUjJsff4Dk","10","20","30","NULL"
"120756","5165","#99P8PLYUR","lowriders","184","270","0","#22PLJUPJ","Cupaholics™","YMSh3zRpb0IE0nEJ4g7CfSomzBs-RQcWFiVpP3h05ew","10","31","33","NULL"
"120915","5164","#2UYGR2J0Y","Luis Javiercito","160","222","0","#Y0GL2GYQ","VIKINGOS","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","21","26","NULL"
"120984","5164","#22CYP00Y2","IMyourANGEL","177","212","2","#YVRQG92L","GOD OF WAR.PH","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","40","40","NULL"
"121029","5164","#2R20PLQJJ","Ank","157","305","1","NULL","NULL","NULL","10","39","39","NULL"
"121210","5163","#8C8V0LC8Y","yan","182","256","0","#29Q2VVGG","DRAGON fORCE","9g4FwBBHmL9DJdTi82zBWL5x-C04mVre4Ems9DNd2-Y","10","33","32","NULL"
"121298","5163","#829Q8J928","Roshan","182","263","1","#RU2UJJ8C","BEAST AMOUNG US","XfSAiePEoSrvew3JfsqCQRD4vIFi4lR1YxcnAKpWHwc","10","37","40","NULL"
"121337","5163","#8CP0CUJU9","vazza","123","474","1","#PGUC9QL2","Minang Buffalo","_aKm39_-Mvz1cCDl-UeFZnOubCziDYHVlzyiIDg5cmU","10","14","21","NULL"
"121674","5162","#2CLQ089Q9","PENK'S™","149","70","1","#YL8QGVP9","Hog Rangers 88","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","10","39","40","NULL"
"121797","5162","#28PV80YUG","進撃のババキン","145","142","0","#YY28RJPY","草りGAMA","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","10","36","40","NULL"
"121868","5162","#8P9L8G0QV","ShadowzDZN//LUX","148","177","3","#V880JYQY","Savage 8.9 DE.","785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs","10","26","25","NULL"
"122220","5161","#8QYG0VJYJ","DR WAEL","152","78","0","#UGRVU92","Egypt Kings","Kg46POhVdXaHUCv0tIvHqHfy0Beq7EZlNF_NCGJz5cM","10","30","38","NULL"
"122246","5161","#8GGVRRGU9","joyride","184","229","0","#PUG9JY0Q","PINOY.45","7YRC0kPUshqcfUpIvd59y8xMSdTSIyikyoUI85MyOHY","10","40","40","NULL"
"122350","5160","#V02LCYVY","Kian jhay","146","313","2","#9RVP9UU","Java","tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE","10","40","40","NULL"
"122381","5160","#PURLCPV","DEVIL","159","215","0","#2YP22VYU","OLIMPO CLAN","j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE","10","38","40","NULL"
"122614","5160","#8QJ9QPLY","MAX","169","137","0","#YJPCVCY2","le leggende","r314GwUeDOA9ZRQBVBFK8o3am02B4aYUHspSDVqNjoc","10","35","39","NULL"
"122945","5159","#LP9C9GUJ","Mr.Darkness","175","78","1","#UPJ89V0J","Dark side","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","10","30","34","NULL"
"123037","5158","#289YJVCR2","adaniel","165","209","2","#9YU8URL","BRASIL AVENGERS","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","10","26","31","NULL"
"123206","5158","#2CC8PL2UL","trabe","135","234","0","#VV2GGLUY","JOLLY ROGER ☠","zq2i8CKKaJvoLMl4VecipmCewASxzYBJC6d9vL0j8a0","10","31","32","NULL"
"123228","5158","#2V8UCG2G9","PHOENIX_ESV","158","227","2","#YYU9CJP2","AL CAPONNES","iv2Cv7G8IODZldmq2DDQdR46k2qIv0Eo2L8yYuGwOUw","10","32","30","NULL"
"123323","5158","#8Q0LVVJUL","♡ちゃーちゃん4♡","121","149","0","#2YQVGLPQ","ぶっちぎり！サブ垢村","tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE","10","19","20","NULL"
"123327","5157","#2GJVVCPR2","°•jhonny Gmz•°","165","124","1","#2VRQ8L90","Sildavia༴Mafia","wEd9wggsPqjehuS6dX7PujAs-yhpEAxDWPREH7KmdeU","10","34","40","NULL"
"123355","5157","#UGU280L2","camat","169","223","0","#YVLJQ0Q2","WH army","qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw","10","32","40","NULL"
"123651","5157","#22QRQ88UJ","hy.rion","196","126","0","#RG0GJJL8","AMAZONA'S WRATH","Mig9yEFO01HWy1YEECdBAe00UTRGupP32CdlryMVabc","10","40","40","NULL"
"123848","5156","#28CUULGUL","Stefann","160","58","0","#9YYYYJL0","MacedoN II","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","40","40","NULL"
"124016","5155","#809JQR9YR","s/arrow","154","63","1","#C9LJ8UU","$h@dow","2wTT1cmxO-hgK29Sd6t6BoMoHX3mhVxPBEC6Se5O_rc","10","23","32","NULL"
"124039","5155","#2LLP90Y02","wahyu aza","149","145","0","#LRG8GLL8","MAE'XS KOMPAK","UJ0J66BZvXwWomSHXQH6XLA57JPgy2C4dVKk_cd4iHE","10","25","26","NULL"
"124055","5155","#YJL0QQQJ","lーlーlーlーlーおー","148","422","9","#8R8UCC89","天下人～知将の血脈～","OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg","10","33","40","NULL"
